customerID,Contract,InternetService,PaymentMethod,MonthlyCharges,tenure,TotalCharges,Churn,revenue_rank,charge_quartile,contract_avg_charge,vs_contract_avg,customer_tier
7446-KQISO,Two year,Fiber optic,Bank transfer (automatic),109.75,45,4900.65,0,231,4,60.77,48.98,Enterprise
9866-OCCKE,Two year,Fiber optic,Mailed check,109.75,72,8075.35,0,231,4,60.77,48.98,Enterprise
1162-ECVII,Two year,Fiber optic,Bank transfer (automatic),109.75,72,7932.5,0,231,4,60.77,48.98,Enterprise
4670-TABXH,Two year,Fiber optic,Credit card (automatic),109.75,72,7758.9,0,231,4,60.77,48.98,Enterprise
1360-XFJMR,One year,Fiber optic,Credit card (automatic),109.7,67,7344.45,0,236,4,65.05,44.65,Enterprise
9680-NIAUV,Two year,Fiber optic,Credit card (automatic),109.7,72,8129.3,0,236,4,60.77,48.93,Enterprise
0013-SMEOE,Two year,Fiber optic,Bank transfer (automatic),109.7,71,7904.25,0,236,4,60.77,48.93,Enterprise
4909-JOUPP,Two year,Fiber optic,Credit card (automatic),109.7,72,7898.45,0,236,4,60.77,48.93,Enterprise
0237-YFUTL,Month-to-month,Fiber optic,Bank transfer (automatic),109.65,50,5405.8,0,240,4,66.4,43.25,Enterprise
5013-SBUIH,Two year,Fiber optic,Electronic check,109.65,50,5551.15,1,240,4,60.77,48.88,Enterprise
6295-OSINB,Two year,Fiber optic,Electronic check,109.65,72,7880.25,0,240,4,60.77,48.88,Enterprise
1061-PNTHC,Month-to-month,Fiber optic,Mailed check,109.6,56,5953.0,0,243,4,66.4,43.2,Enterprise
5945-AZYHT,One year,Fiber optic,Electronic check,109.6,71,7854.15,0,243,4,65.05,44.55,Enterprise
6599-RCLCJ,Month-to-month,Fiber optic,Electronic check,109.55,47,5124.55,1,245,4,66.4,43.15,Enterprise
4176-FXYBO,Month-to-month,Fiber optic,Electronic check,109.55,54,6118.95,0,245,4,66.4,43.15,Enterprise
2731-GJRDG,One year,Fiber optic,Bank transfer (automatic),109.55,32,3608.0,0,245,4,65.05,44.5,Enterprise
9360-AHGNL,One year,Fiber optic,Mailed check,109.55,43,4830.25,1,245,4,65.05,44.5,Enterprise
9802-CAQUT,Two year,Fiber optic,Credit card (automatic),109.55,72,7887.25,0,245,4,60.77,48.78,Enterprise
0536-ACXIP,Two year,Fiber optic,Electronic check,109.55,72,8165.1,0,245,4,60.77,48.78,Enterprise
3518-FSTWG,Two year,Fiber optic,Bank transfer (automatic),109.55,72,7920.7,0,245,4,60.77,48.78,Enterprise
0748-RDGGM,One year,Fiber optic,Bank transfer (automatic),109.5,70,7534.65,1,252,4,65.05,44.45,Enterprise
1984-FCOWB,One year,Fiber optic,Electronic check,109.5,70,7674.55,1,252,4,65.05,44.45,Enterprise
3831-YCPUO,Two year,Fiber optic,Credit card (automatic),109.5,72,7854.9,0,252,4,60.77,48.73,Enterprise
2522-AHJXR,Month-to-month,Fiber optic,Bank transfer (automatic),109.45,60,6572.85,0,255,4,66.4,43.05,Enterprise
5089-IFSDP,Two year,Fiber optic,Bank transfer (automatic),109.45,58,6144.55,1,255,4,60.77,48.68,Enterprise
9052-VKDUW,Month-to-month,Fiber optic,Credit card (automatic),109.4,65,7227.45,0,257,4,66.4,43.0,Enterprise
7537-CBQUZ,Month-to-month,Fiber optic,Bank transfer (automatic),109.4,63,7031.45,0,257,4,66.4,43.0,Enterprise
8849-PRIQJ,One year,Fiber optic,Electronic check,109.4,67,7281.6,0,257,4,65.05,44.35,Enterprise
0103-CSITQ,One year,Fiber optic,Bank transfer (automatic),109.4,57,6252.7,0,257,4,65.05,44.35,Enterprise
1163-VIPRI,Two year,Fiber optic,Electronic check,109.3,65,7337.55,0,261,4,60.77,48.53,Enterprise
2599-CIPQE,Two year,Fiber optic,Credit card (automatic),109.3,71,7782.85,0,261,4,60.77,48.53,Enterprise
1428-IEDPR,Two year,Fiber optic,Electronic check,109.3,52,5731.4,0,261,4,60.77,48.53,Enterprise
3886-CERTZ,One year,Fiber optic,Electronic check,109.25,72,8109.8,1,264,4,65.05,44.2,Enterprise
3617-XLSGQ,Two year,Fiber optic,Bank transfer (automatic),109.25,66,7082.5,0,264,4,60.77,48.48,Enterprise
6308-CQRBU,Two year,Fiber optic,Electronic check,109.25,71,7707.7,0,264,4,60.77,48.48,Enterprise
9488-FYQAU,Two year,Fiber optic,Bank transfer (automatic),109.25,63,6841.4,0,264,4,60.77,48.48,Enterprise
0961-ZWLVI,One year,Fiber optic,Credit card (automatic),109.2,49,5290.45,0,268,4,65.05,44.15,Enterprise
6614-FHDBO,Two year,Fiber optic,Bank transfer (automatic),109.2,72,7878.3,0,268,4,60.77,48.43,Enterprise
3612-YUNGG,Two year,Fiber optic,Credit card (automatic),109.2,64,6741.15,0,268,4,60.77,48.43,Enterprise
5574-NXZIU,Two year,Fiber optic,Credit card (automatic),109.2,63,7049.75,0,268,4,60.77,48.43,Enterprise
8901-UPRHR,Two year,Fiber optic,Bank transfer (automatic),109.2,72,7711.45,0,268,4,60.77,48.43,Enterprise
3571-RFHAR,Month-to-month,Fiber optic,Electronic check,109.15,65,6941.2,1,273,4,66.4,42.75,Enterprise
2266-SJNAT,One year,Fiber optic,Credit card (automatic),109.15,72,7789.6,0,273,4,65.05,44.1,Enterprise
5140-FOMCQ,One year,Fiber optic,Credit card (automatic),109.15,59,6557.75,0,273,4,65.05,44.1,Enterprise
9278-VZKCD,Month-to-month,Fiber optic,Electronic check,109.1,52,5647.95,0,276,4,66.4,42.7,Enterprise
4567-AKPIA,One year,Fiber optic,Bank transfer (automatic),109.1,41,4454.25,0,276,4,65.05,44.05,Enterprise
8819-ZBYNA,Two year,Fiber optic,Credit card (automatic),109.1,58,6393.65,0,276,4,60.77,48.33,Enterprise
3766-EJLFL,Two year,Fiber optic,Bank transfer (automatic),109.05,68,7508.55,0,279,4,60.77,48.28,Enterprise
2307-FYNNL,Two year,Fiber optic,Electronic check,109.05,65,7108.2,0,279,4,60.77,48.28,Enterprise
3407-JMJQQ,Two year,Fiber optic,Bank transfer (automatic),109.0,71,7661.8,0,281,4,60.77,48.23,Enterprise
8495-LJDFO,Month-to-month,Fiber optic,Bank transfer (automatic),108.95,64,7111.3,0,282,4,66.4,42.55,Enterprise
4350-ZTLPI,One year,Fiber optic,Bank transfer (automatic),108.95,53,5718.2,0,282,4,65.05,43.9,Enterprise
5172-RKOCB,Two year,Fiber optic,Credit card (automatic),108.95,72,7875.0,0,282,4,60.77,48.18,Enterprise
6733-LRIZX,Two year,Fiber optic,Electronic check,108.95,35,4025.5,0,282,4,60.77,48.18,Enterprise
9971-ZWPBF,Month-to-month,Fiber optic,Electronic check,108.9,34,3625.2,0,286,4,66.4,42.5,Enterprise
4016-BJKTZ,Two year,Fiber optic,Electronic check,108.9,25,2809.05,0,286,4,60.77,48.13,Enterprise
0345-XMMUG,Two year,Fiber optic,Credit card (automatic),108.9,46,4854.3,0,286,4,60.77,48.13,Enterprise
3424-NMNBO,One year,Fiber optic,Electronic check,108.85,58,6287.25,1,289,4,65.05,43.8,Enterprise
3761-FLYZI,Month-to-month,Fiber optic,Bank transfer (automatic),108.8,65,7082.45,0,290,4,66.4,42.4,Enterprise
2027-WKXMW,Month-to-month,Fiber optic,Electronic check,108.75,63,6871.7,0,291,4,66.4,42.35,Enterprise
2144-BFDSO,Month-to-month,Fiber optic,Bank transfer (automatic),108.75,50,5431.9,0,291,4,66.4,42.35,Enterprise
8213-TAZPM,One year,Fiber optic,Bank transfer (automatic),108.75,69,7493.05,0,291,4,65.05,43.7,Enterprise
1150-WFARN,Two year,Fiber optic,Credit card (automatic),108.75,67,7156.2,1,291,4,60.77,47.98,Enterprise
2001-MCUUW,Two year,Fiber optic,Electronic check,108.65,46,4903.2,0,295,4,60.77,47.88,Enterprise
6990-YNRIO,Two year,Fiber optic,Bank transfer (automatic),108.65,65,6937.95,1,295,4,60.77,47.88,Enterprise
1053-MXTTK,Two year,Fiber optic,Bank transfer (automatic),108.65,72,7726.35,0,295,4,60.77,47.88,Enterprise
7317-GGVPB,Two year,Fiber optic,Credit card (automatic),108.6,71,7690.9,1,298,4,60.77,47.83,Enterprise
9101-BWFSS,One year,Fiber optic,Electronic check,108.55,50,5610.7,1,299,4,65.05,43.5,Enterprise
2798-NYLMZ,Two year,Fiber optic,Credit card (automatic),108.55,71,7616.0,0,299,4,60.77,47.78,Enterprise
5168-MQQCA,One year,Fiber optic,Bank transfer (automatic),108.5,72,8003.8,0,301,4,65.05,43.45,Enterprise
5966-EMAZU,One year,Fiber optic,Mailed check,108.5,64,6880.85,0,301,4,65.05,43.45,Enterprise
8041-TMEID,Two year,Fiber optic,Credit card (automatic),108.5,63,6991.9,0,301,4,60.77,47.73,Enterprise
1216-BGTSP,Month-to-month,Fiber optic,Credit card (automatic),108.45,45,4964.7,0,304,4,66.4,42.05,Enterprise
5067-XJQFU,One year,Fiber optic,Electronic check,108.45,66,7076.35,0,304,4,65.05,43.4,Enterprise
4250-ZBWLV,One year,Fiber optic,Electronic check,108.45,68,7176.55,1,304,4,65.05,43.4,Enterprise
5440-FLBQG,Two year,Fiber optic,Bank transfer (automatic),108.4,69,7318.2,1,307,4,60.77,47.63,Enterprise
2419-FSORS,Two year,Fiber optic,Electronic check,108.4,72,7719.5,0,307,4,60.77,47.63,Enterprise
1320-GVNHT,Two year,Fiber optic,Credit card (automatic),108.4,72,7767.25,0,307,4,60.77,47.63,Enterprise
5981-ZVXOT,One year,Fiber optic,Electronic check,108.35,35,3726.15,0,310,4,65.05,43.3,Enterprise
6362-QHAFM,One year,Fiber optic,Electronic check,108.3,42,4586.15,0,311,4,65.05,43.25,Enterprise
6519-ZHPXP,Two year,Fiber optic,Bank transfer (automatic),108.3,72,7679.65,0,311,4,60.77,47.53,Enterprise
1074-AMIOH,Month-to-month,Fiber optic,Bank transfer (automatic),108.25,53,5935.1,0,313,4,66.4,41.85,Enterprise
1110-KYLGQ,Month-to-month,Fiber optic,Credit card (automatic),108.25,63,6780.1,0,313,4,66.4,41.85,Enterprise
7550-WIQVA,One year,Fiber optic,Electronic check,108.25,50,5431.4,0,313,4,65.05,43.2,Enterprise
4329-YPDDQ,Month-to-month,Fiber optic,Bank transfer (automatic),108.2,20,2203.7,0,316,4,66.4,41.8,Enterprise
9031-ZVQPT,Two year,Fiber optic,Electronic check,108.2,72,7840.6,0,316,4,60.77,47.43,Enterprise
6179-GJPSO,Month-to-month,Fiber optic,Credit card (automatic),108.15,43,4600.7,1,318,4,66.4,41.75,Enterprise
0363-QJVFX,Month-to-month,Fiber optic,Credit card (automatic),108.15,32,3432.9,1,318,4,66.4,41.75,Enterprise
1679-JRFBR,One year,Fiber optic,Credit card (automatic),108.15,70,7930.55,0,318,4,65.05,43.1,Enterprise
0181-RITDD,Two year,Fiber optic,Mailed check,108.15,62,6825.65,0,318,4,60.77,47.38,Enterprise
3657-COGMW,Month-to-month,Fiber optic,Credit card (automatic),108.1,52,5839.3,0,322,4,66.4,41.7,Enterprise
0786-IVLAW,One year,Fiber optic,Bank transfer (automatic),108.1,66,7238.6,0,322,4,65.05,43.05,Enterprise
6723-WSNTY,One year,Fiber optic,Credit card (automatic),108.1,66,7181.95,0,322,4,65.05,43.05,Enterprise
6583-SZVGP,Two year,Fiber optic,Bank transfer (automatic),108.1,48,5067.45,0,322,4,60.77,47.33,Enterprise
7134-HBPBS,Two year,Fiber optic,Bank transfer (automatic),108.1,72,7774.05,0,322,4,60.77,47.33,Enterprise
2692-AQCPF,One year,Fiber optic,Credit card (automatic),108.05,65,7118.9,0,327,4,65.05,43.0,Enterprise
2834-JRTUA,Two year,Fiber optic,Electronic check,108.05,71,7532.15,1,327,4,60.77,47.28,Enterprise
9861-PDSZP,Two year,Fiber optic,Credit card (automatic),108.05,72,7806.6,0,327,4,60.77,47.28,Enterprise
2651-ZCBXV,Two year,Fiber optic,Credit card (automatic),108.0,54,5760.65,0,330,4,60.77,47.23,Enterprise
5760-IFJOZ,Month-to-month,Fiber optic,Mailed check,107.95,3,313.6,0,331,4,66.4,41.55,Enterprise
2081-VEYEH,Month-to-month,Fiber optic,Electronic check,107.95,3,318.6,0,331,4,66.4,41.55,Enterprise
1400-WIVLL,Two year,Fiber optic,Electronic check,107.95,57,5969.85,0,331,4,60.77,47.18,Enterprise
6386-SZZKH,Two year,Fiber optic,Bank transfer (automatic),107.95,49,5293.2,1,331,4,60.77,47.18,Enterprise
9844-FELAJ,One year,Fiber optic,Electronic check,107.9,70,7475.85,0,335,4,65.05,42.85,Enterprise
1833-TCXKK,Month-to-month,Fiber optic,Bank transfer (automatic),107.75,45,4882.8,0,336,4,66.4,41.35,Enterprise
1698-XFZCI,One year,Fiber optic,Electronic check,107.75,61,6521.9,0,336,4,65.05,42.7,Enterprise
2000-MPKCA,One year,Fiber optic,Electronic check,107.75,58,6332.75,0,336,4,65.05,42.7,Enterprise
7821-DPRQE,Month-to-month,Fiber optic,Electronic check,107.7,68,7320.9,0,339,4,66.4,41.3,Enterprise
8915-NNTRC,Two year,Fiber optic,Credit card (automatic),107.7,72,7919.8,0,339,4,60.77,46.93,Enterprise
3096-YXENJ,Two year,Fiber optic,Bank transfer (automatic),107.65,65,7082.85,0,341,4,60.77,46.88,Enterprise
4683-WYDOU,Two year,Fiber optic,Bank transfer (automatic),107.6,62,6912.7,0,342,4,60.77,46.83,Enterprise
0114-PEGZZ,Month-to-month,Fiber optic,Electronic check,107.55,33,3645.5,0,343,4,66.4,41.15,Enterprise
8327-LZKAS,One year,Fiber optic,Electronic check,107.55,43,4533.9,1,343,4,65.05,42.5,Enterprise
8800-ZKRFW,Month-to-month,Fiber optic,Electronic check,107.5,30,3242.5,0,345,4,66.4,41.1,Enterprise
2615-YVMYX,Month-to-month,Fiber optic,Electronic check,107.5,71,7713.55,0,345,4,66.4,41.1,Enterprise
2886-KEFUM,One year,Fiber optic,Electronic check,107.5,63,6873.75,1,345,4,65.05,42.45,Enterprise
5954-BDFSG,Two year,Fiber optic,Credit card (automatic),107.5,72,7853.7,0,345,4,60.77,46.73,Enterprise
9036-CSKBW,One year,Fiber optic,Bank transfer (automatic),107.45,51,5680.9,0,349,4,65.05,42.4,Enterprise
5336-UFNZP,One year,Fiber optic,Electronic check,107.45,65,7047.5,0,349,4,65.05,42.4,Enterprise
4056-QHXHZ,Two year,Fiber optic,Mailed check,107.45,72,7576.7,0,349,4,60.77,46.68,Enterprise
8265-HKSOW,Two year,Fiber optic,Credit card (automatic),107.45,72,7658.3,0,349,4,60.77,46.68,Enterprise
6394-MFYNG,Month-to-month,Fiber optic,Bank transfer (automatic),107.4,48,5121.3,1,353,4,66.4,41.0,Enterprise
8024-XNAFQ,Two year,Fiber optic,Bank transfer (automatic),107.4,72,7748.75,0,353,4,60.77,46.63,Enterprise
4566-GOLUK,Month-to-month,Fiber optic,Bank transfer (automatic),107.35,47,5118.95,1,355,4,66.4,40.95,Enterprise
9659-ZTWSM,One year,Fiber optic,Bank transfer (automatic),107.35,66,7051.95,0,355,4,65.05,42.3,Enterprise
6815-ABQFQ,One year,Fiber optic,Electronic check,107.25,56,6033.3,0,357,4,65.05,42.2,Enterprise
8565-HBFNN,One year,Fiber optic,Credit card (automatic),107.2,69,7317.1,0,358,4,65.05,42.15,Enterprise
1297-VQDRP,One year,Fiber optic,Credit card (automatic),107.15,68,7379.8,0,359,4,65.05,42.1,Enterprise
4716-HHKQH,Month-to-month,Fiber optic,Electronic check,107.05,20,2172.05,0,360,4,66.4,40.65,Enterprise
5481-NTDOH,One year,Fiber optic,Credit card (automatic),107.05,67,7142.5,0,360,4,65.05,42.0,Enterprise
3758-CKOQL,One year,Fiber optic,Credit card (automatic),107.0,59,6152.3,0,362,4,65.05,41.95,Enterprise
6777-TGHTM,One year,Fiber optic,Credit card (automatic),106.95,53,5785.5,1,363,4,65.05,41.9,Enterprise
3606-TWKGI,Month-to-month,Fiber optic,Electronic check,106.9,13,1364.3,1,364,4,66.4,40.5,Enterprise
9137-UIYPG,Month-to-month,Fiber optic,Electronic check,106.9,35,3756.45,0,364,4,66.4,40.5,Enterprise
3786-WOVKF,One year,Fiber optic,Bank transfer (automatic),106.85,72,7677.4,0,366,4,65.05,41.8,Enterprise
5035-PGZXH,One year,Fiber optic,Electronic check,106.8,56,5914.4,0,367,4,65.05,41.75,Enterprise
8152-UOBNY,One year,Fiber optic,Electronic check,106.8,50,5347.95,0,367,4,65.05,41.75,Enterprise
1784-EZDKJ,One year,Fiber optic,Bank transfer (automatic),106.8,51,5498.8,0,367,4,65.05,41.75,Enterprise
4119-ZYPZY,Two year,Fiber optic,Electronic check,106.8,71,7623.2,0,367,4,60.77,46.03,Enterprise
9710-ZUSHQ,Month-to-month,Fiber optic,Bank transfer (automatic),106.75,37,4056.75,1,371,4,66.4,40.35,Enterprise
9572-MTILT,Month-to-month,Fiber optic,Electronic check,106.75,59,6252.9,1,371,4,66.4,40.35,Enterprise
9558-IHEZX,Two year,Fiber optic,Credit card (automatic),106.75,71,7283.25,0,371,4,60.77,45.98,Enterprise
2027-FECZV,Month-to-month,Fiber optic,Electronic check,106.7,12,1253.9,1,374,4,66.4,40.3,Enterprise
9959-WOFKT,Two year,Fiber optic,Bank transfer (automatic),106.7,71,7382.25,0,374,4,60.77,45.93,Enterprise
5055-BRMNE,Two year,Fiber optic,Credit card (automatic),106.7,67,7009.5,0,374,4,60.77,45.93,Enterprise
6591-QGOYB,Month-to-month,Fiber optic,Bank transfer (automatic),106.65,17,1672.1,0,377,4,66.4,40.25,Enterprise
1169-SAOCL,One year,Fiber optic,Bank transfer (automatic),106.65,49,5168.1,0,377,4,65.05,41.6,Enterprise
5855-EIBDE,Two year,Fiber optic,Credit card (automatic),106.65,49,5174.35,0,377,4,60.77,45.88,Enterprise
7825-ECJRF,Month-to-month,Fiber optic,Electronic check,106.6,19,1934.45,1,380,4,66.4,40.2,Enterprise
4010-YLMVT,Month-to-month,Fiber optic,Credit card (automatic),106.6,56,5893.95,0,380,4,66.4,40.2,Enterprise
6465-GSRCL,One year,Fiber optic,Bank transfer (automatic),106.6,67,7244.7,0,380,4,65.05,41.55,Enterprise
6804-GDMOI,Two year,Fiber optic,Electronic check,106.6,61,6428.4,1,380,4,60.77,45.83,Enterprise
8849-GYOKR,One year,Fiber optic,Bank transfer (automatic),106.55,54,5763.3,1,384,4,65.05,41.5,Enterprise
9822-WMWVG,Month-to-month,Fiber optic,Electronic check,106.5,41,4282.4,0,385,4,66.4,40.1,Enterprise
3692-JHONH,One year,Fiber optic,Electronic check,106.5,52,5621.85,0,385,4,65.05,41.45,Enterprise
6050-IJRHS,One year,Fiber optic,Electronic check,106.5,70,7397.0,0,385,4,65.05,41.45,Enterprise
5748-RNCJT,Two year,Fiber optic,Bank transfer (automatic),106.5,69,7348.8,1,385,4,60.77,45.73,Enterprise
8535-SFUTN,Month-to-month,Fiber optic,Electronic check,106.45,61,6300.15,0,389,4,66.4,40.05,Enterprise
1502-XFCVR,One year,Fiber optic,Electronic check,106.45,58,6145.85,1,389,4,65.05,41.4,Enterprise
1552-AAGRX,Month-to-month,Fiber optic,Bank transfer (automatic),106.4,30,3211.9,0,391,4,66.4,40.0,Enterprise
8118-LSUEL,Month-to-month,Fiber optic,Electronic check,106.4,23,2483.5,1,391,4,66.4,40.0,Enterprise
8938-UMKPI,Month-to-month,Fiber optic,Electronic check,106.4,47,5127.95,1,391,4,66.4,40.0,Enterprise
7048-GXDAY,Month-to-month,Fiber optic,Electronic check,106.4,39,4040.65,0,391,4,66.4,40.0,Enterprise
7718-UPSKJ,One year,Fiber optic,Credit card (automatic),106.4,69,7251.9,0,391,4,65.05,41.35,Enterprise
5380-WJKOV,Month-to-month,Fiber optic,Electronic check,106.35,34,3549.25,1,396,4,66.4,39.95,Enterprise
4220-TINQT,Month-to-month,Fiber optic,Electronic check,106.35,61,6751.35,0,396,4,66.4,39.95,Enterprise
3757-NJYBX,Month-to-month,Fiber optic,Bank transfer (automatic),106.35,32,3520.75,1,396,4,66.4,39.95,Enterprise
5630-IXDXV,Month-to-month,Fiber optic,Electronic check,106.35,47,4849.1,0,396,4,66.4,39.95,Enterprise
5161-UBZXI,Two year,Fiber optic,Credit card (automatic),106.35,69,7261.75,0,396,4,60.77,45.58,Enterprise
0337-CNPZE,Month-to-month,Fiber optic,Electronic check,106.3,41,4443.45,1,401,4,66.4,39.9,Enterprise
3374-TTZTK,Two year,Fiber optic,Electronic check,106.3,52,5487.0,0,401,4,60.77,45.53,Enterprise
8107-RZLNV,Two year,Fiber optic,Bank transfer (automatic),106.3,72,7565.35,0,401,4,60.77,45.53,Enterprise
7067-KSAZT,One year,Fiber optic,Electronic check,106.25,65,6979.8,1,404,4,65.05,41.2,Enterprise
1548-FEHVL,Month-to-month,Fiber optic,Electronic check,106.2,61,6375.2,0,405,4,66.4,39.8,Enterprise
7599-FKVXZ,Month-to-month,Fiber optic,Bank transfer (automatic),106.15,42,4512.7,1,406,4,66.4,39.75,Enterprise
6377-WHAOX,Month-to-month,Fiber optic,Electronic check,106.15,60,6411.25,0,406,4,66.4,39.75,Enterprise
3957-LXOLK,Month-to-month,Fiber optic,Electronic check,106.15,28,3152.5,1,406,4,66.4,39.75,Enterprise
6994-FGRHH,One year,Fiber optic,Electronic check,106.15,70,7475.1,0,406,4,65.05,41.1,Enterprise
9912-OMZDS,One year,Fiber optic,Electronic check,106.15,59,6256.2,0,406,4,65.05,41.1,Enterprise
1309-BXVOQ,Month-to-month,Fiber optic,Electronic check,106.1,21,2249.95,1,411,4,66.4,39.7,Enterprise
3865-YIOTT,One year,Fiber optic,Bank transfer (automatic),106.1,72,7848.5,0,411,4,65.05,41.05,Enterprise
9651-GTSAQ,One year,Fiber optic,Bank transfer (automatic),106.1,53,5769.75,1,411,4,65.05,41.05,Enterprise
1899-VXWXM,One year,Fiber optic,Credit card (automatic),106.1,48,5082.8,1,411,4,65.05,41.05,Enterprise
3325-FUYCG,One year,Fiber optic,Electronic check,106.1,28,2847.4,1,411,4,65.05,41.05,Enterprise
5668-MEISB,Two year,Fiber optic,Credit card (automatic),106.1,72,7657.4,0,411,4,60.77,45.33,Enterprise
1452-UZOSF,Two year,Fiber optic,Credit card (automatic),106.1,72,7548.6,0,411,4,60.77,45.33,Enterprise
5804-HYIEZ,Month-to-month,Fiber optic,Electronic check,106.05,70,7554.05,0,418,4,66.4,39.65,Enterprise
1017-FBQMM,One year,Fiber optic,Credit card (automatic),106.05,62,6703.5,0,418,4,65.05,41.0,Enterprise
4393-RYCRE,One year,Fiber optic,Electronic check,106.05,44,4510.8,0,418,4,65.05,41.0,Enterprise
1621-YNCJH,Two year,Fiber optic,Credit card (automatic),106.05,36,3834.4,0,418,4,60.77,45.28,Enterprise
7762-URZQH,Two year,Fiber optic,Credit card (automatic),106.05,66,6981.35,1,418,4,60.77,45.28,Enterprise
5469-CTCWN,One year,Fiber optic,Electronic check,106.0,61,6547.7,1,423,4,65.05,40.95,Enterprise
5056-FIMPT,One year,Fiber optic,Credit card (automatic),106.0,43,4532.3,0,423,4,65.05,40.95,Enterprise
8564-LDKFL,One year,Fiber optic,Bank transfer (automatic),106.0,40,4178.65,0,423,4,65.05,40.95,Enterprise
8651-ENBZX,One year,Fiber optic,Electronic check,106.0,60,6441.4,1,423,4,65.05,40.95,Enterprise
3259-FDWOY,Two year,Fiber optic,Bank transfer (automatic),106.0,71,7723.7,1,423,4,60.77,45.23,Enterprise
1228-FZFRV,Month-to-month,Fiber optic,Credit card (automatic),105.95,50,5341.8,1,428,4,66.4,39.55,Enterprise
5130-IEKQT,Month-to-month,Fiber optic,Mailed check,105.95,25,2655.25,1,428,4,66.4,39.55,Enterprise
6425-YQLLO,One year,Fiber optic,Credit card (automatic),105.95,66,6975.25,1,428,4,65.05,40.9,Enterprise
0691-NIKRI,One year,Fiber optic,Credit card (automatic),105.95,40,4335.2,0,428,4,65.05,40.9,Enterprise
1113-IUJYX,One year,Fiber optic,Mailed check,105.95,14,1348.9,1,428,4,65.05,40.9,Enterprise
7752-XUSCI,Month-to-month,Fiber optic,Electronic check,105.9,60,6396.45,1,433,4,66.4,39.5,Enterprise
5647-FXOTP,Month-to-month,Fiber optic,Electronic check,105.9,60,6401.25,0,433,4,66.4,39.5,Enterprise
1400-MMYXY,Month-to-month,Fiber optic,Electronic check,105.9,3,334.65,1,433,4,66.4,39.5,Enterprise
2172-EJXVF,One year,Fiber optic,Electronic check,105.9,71,7521.95,0,433,4,65.05,40.85,Enterprise
2249-YPRNG,Month-to-month,Fiber optic,Bank transfer (automatic),105.85,20,2239.65,1,437,4,66.4,39.45,Enterprise
4525-VZCZG,One year,Fiber optic,Electronic check,105.85,54,5826.65,0,437,4,65.05,40.8,Enterprise
8777-MBMTS,Two year,Fiber optic,Credit card (automatic),105.85,65,6725.5,0,437,4,60.77,45.08,Enterprise
