customerID,Contract,MonthlyCharges,tenure,risk_score,risk_label,lifetime_value,Churn
4360-PNRQB,Month-to-month,75.6,18,5,High,1360.8,false
6152-ONASV,One year,58.25,68,1,Low,3961.0,false
9063-ZGTUY,Month-to-month,19.4,61,5,High,1183.4,true
7781-HVGMK,Two year,65.2,72,0,Low,4694.4,false
2181-UAESM,Month-to-month,53.45,2,9,Critical,106.9,false
2957-LOLHO,Month-to-month,45.4,12,6,High,544.8,true
6048-NJXHX,Two year,19.75,41,4,Medium,809.75,false
2320-SLKMB,Month-to-month,44.45,26,4,Medium,1155.7,false
4980-URKXC,One year,20.85,36,2,Low,750.6,false
4376-KFVRS,Two year,114.05,72,0,Low,8211.6,false
5886-VLQVU,Month-to-month,89.85,35,4,Medium,3144.75,false
3577-AMVUX,Month-to-month,55.05,1,8,Critical,55.05,false
0771-WLCLA,Month-to-month,112.95,16,8,Critical,1807.2,false
5628-RKIFK,Month-to-month,101.55,49,3,Medium,4975.95,false
0206-TBWLC,One year,114.65,54,3,Medium,6191.1,false
2937-FTHUR,Month-to-month,64.8,18,8,Critical,1166.4,false
1910-FMXJM,Month-to-month,80.4,36,7,Critical,2894.4,false
7752-XUSCI,Month-to-month,105.9,60,6,High,6354.0,true
4110-PFEUZ,Month-to-month,69.55,1,8,Critical,69.55,true
0732-OCQOC,Two year,25.05,52,0,Low,1302.6,false
5168-MSWXT,Month-to-month,94.75,8,9,Critical,758.0,false
1090-ESELR,Two year,105.5,72,0,Low,7596.0,false
8592-PLTMQ,One year,24.7,64,3,Medium,1580.8,false
5760-WRAHC,Month-to-month,69.75,22,7,Critical,1534.5,false
8847-GEOOQ,Month-to-month,60.2,60,3,Medium,3612.0,false
0256-LTHVJ,Month-to-month,81.05,28,7,Critical,2269.4,true
4785-FCIFB,Two year,24.4,61,2,Low,1488.4,false
8313-NDOIA,Month-to-month,104.15,24,8,Critical,2499.6,false
5149-CUZUJ,One year,92.9,28,2,Low,2601.2,false
0942-KOWSM,Two year,80.8,30,1,Low,2424.0,false
4237-CLSMM,Month-to-month,20.0,2,8,Critical,40.0,false
1452-VOQCH,Month-to-month,75.1,1,9,Critical,75.1,false
4719-UMSIY,Month-to-month,19.65,6,8,Critical,117.9,false
6614-VBEGU,Month-to-month,69.45,24,5,High,1666.8,false
0880-TKATG,Month-to-month,101.15,4,9,Critical,404.6,true
3811-VBYBZ,Month-to-month,99.8,7,9,Critical,698.6,true
1480-BKXGA,Two year,116.05,72,0,Low,8355.6,false
2996-XAUVF,Two year,40.05,70,2,Low,2803.5,false
9076-AXYIK,Two year,102.1,64,3,Medium,6534.4,false
5968-XQIVE,One year,89.7,72,4,Medium,6458.4,false
8896-RAZCR,Two year,19.9,44,3,Medium,875.6,false
4640-UHDOS,Month-to-month,55.95,13,8,Critical,727.35,true
4933-IKULF,One year,20.65,17,5,High,351.05,false
3583-EKAPL,Month-to-month,55.0,1,9,Critical,55.0,true
1304-BCCFO,Month-to-month,70.05,9,8,Critical,630.45,false
4104-PVRPS,Month-to-month,53.6,24,7,Critical,1286.4,false
9399-APLBT,Month-to-month,74.7,1,9,Critical,74.7,true
2359-KMGLI,Month-to-month,80.25,24,8,Critical,1926.0,true
3780-DDGSE,Month-to-month,76.05,35,7,Critical,2661.75,false
4431-EDMIQ,Month-to-month,75.7,7,9,Critical,529.9,false
0306-JAELE,Month-to-month,96.1,5,9,Critical,480.5,true
6227-HWPWX,Month-to-month,69.0,15,5,High,1035.0,true
0486-LGCCH,Two year,19.65,11,5,High,216.15,false
0447-BEMNG,Month-to-month,45.3,48,4,Medium,2174.4,true
4612-SSVHJ,Month-to-month,81.45,20,8,Critical,1629.0,false
5168-MQQCA,One year,108.5,72,1,Low,7812.0,false
5949-XIKAE,Month-to-month,83.55,8,9,Critical,668.4,true
7971-HLVXI,Two year,84.5,72,0,Low,6084.0,false
9094-AZPHK,Month-to-month,100.15,15,8,Critical,1502.25,false
3649-JPUGY,Two year,88.6,72,0,Low,6379.2,false
4472-LVYGI,Two year,52.55,0,3,Medium,0.0,false
8372-JUXUI,Month-to-month,74.35,1,9,Critical,74.35,true
3552-CTCYF,Two year,104.8,63,0,Low,6602.4,false
6778-YSNIH,Month-to-month,59.0,2,9,Critical,118.0,false
0388-EOPEX,Month-to-month,74.4,2,9,Critical,148.8,true
5756-OZRIO,One year,64.05,61,1,Low,3907.05,false
6579-JPICP,Month-to-month,20.4,1,8,Critical,20.4,false
8205-OTCHB,One year,43.75,22,3,Medium,962.5,true
4134-BSXLX,Month-to-month,60.9,28,6,High,1705.2,false
0505-SPOOW,Two year,19.8,70,0,Low,1386.0,false
6235-VDHOM,Month-to-month,28.45,5,9,Critical,142.25,true
7783-YKGDV,Month-to-month,99.7,12,6,High,1196.4,true
4374-YMUSQ,One year,116.25,34,2,Low,3952.5,false
4513-CXYIX,Two year,80.7,71,0,Low,5729.7,false
3957-HHLMR,One year,65.2,70,1,Low,4564.0,false
7803-XOCCZ,Month-to-month,84.05,52,3,Medium,4370.6,false
5736-YEJAX,Two year,79.45,69,0,Low,5482.05,false
5609-CEBID,Month-to-month,94.1,20,8,Critical,1882.0,true
8981-FJGLA,Month-to-month,78.0,11,8,Critical,858.0,false
7218-HKQFK,Month-to-month,94.2,2,9,Critical,188.4,true
4636-QRJKY,Month-to-month,80.5,6,9,Critical,483.0,true
1135-LMECX,Month-to-month,19.85,1,8,Critical,19.85,false
4332-MUOEZ,One year,94.3,20,3,Medium,1886.0,false
8535-SFUTN,Month-to-month,106.45,61,6,High,6493.45,false
5956-VKDTT,Month-to-month,74.35,5,9,Critical,371.75,true
8677-HDZEE,Month-to-month,105.45,56,3,Medium,5905.2,false
2475-MROZF,Month-to-month,95.0,30,4,Medium,2850.0,false
9412-GHEEC,Month-to-month,104.8,40,4,Medium,4192.0,true
3482-ABPKK,One year,54.3,28,4,Medium,1520.4,false
6705-LXORM,Month-to-month,70.05,5,9,Critical,350.25,false
0257-ZESQC,Month-to-month,75.2,27,4,Medium,2030.4,true
7531-GQHME,Month-to-month,20.05,12,6,High,240.6,false
5174-ITUMV,One year,105.4,67,4,Medium,7061.8,false
4109-CYRBD,Month-to-month,51.6,29,7,Critical,1496.4,false
0913-XWSCN,Month-to-month,85.5,55,3,Medium,4702.5,false
6825-UYPFK,Month-to-month,75.6,23,5,High,1738.8,true
8397-MVTAZ,Month-to-month,100.05,34,7,Critical,3401.7,true
0750-EBAIU,One year,91.25,52,4,Medium,4745.0,false
8606-CIQUL,Two year,115.75,72,0,Low,8334.0,false
3571-DPYUH,One year,94.7,58,1,Low,5492.6,false
7601-GNDYK,Two year,19.6,35,3,Medium,686.0,false
0356-OBMAC,Two year,99.9,56,0,Low,5594.4,false
8067-NIOYM,Two year,21.1,24,2,Low,506.4,false
1403-GYAFU,Two year,20.05,70,0,Low,1403.5,false
4234-XTNEA,Month-to-month,79.95,2,9,Critical,159.9,false
1297-VQDRP,One year,107.15,68,1,Low,7286.2,false
9282-IZGQK,Month-to-month,85.0,1,9,Critical,85.0,true
5348-CAGXB,Month-to-month,89.55,12,9,Critical,1074.6,false
0621-HJWXJ,Month-to-month,81.55,63,3,Medium,5137.65,false
5844-QVTAT,One year,58.45,33,4,Medium,1928.85,false
8905-IAZPF,One year,95.65,69,1,Low,6599.85,false
5394-MEITZ,Two year,80.6,60,0,Low,4836.0,false
6859-QNXIQ,Two year,113.1,72,0,Low,8143.2,false
2782-LFZVW,Month-to-month,58.95,11,8,Critical,648.45,false
2866-IKBTM,Month-to-month,19.55,1,8,Critical,19.55,false
1342-JPNKI,Month-to-month,86.05,10,6,High,860.5,true
2817-NTQDO,Month-to-month,45.55,13,5,High,592.15,true
7129-AZJDE,One year,78.95,34,2,Low,2684.3,false
6986-IJDHX,Month-to-month,86.3,39,6,High,3365.7,true
2560-PPCHE,One year,105.05,65,1,Low,6828.25,false
4676-MQUEA,One year,101.9,50,1,Low,5095.0,false
8138-EALND,Month-to-month,19.75,15,7,Critical,296.25,false
3580-HYCSP,Two year,110.3,72,0,Low,7941.6,false
1352-HNSAW,Two year,115.6,72,0,Low,8323.2,false
2075-PUEPR,Two year,19.35,55,0,Low,1064.25,false
1982-FEBTD,Two year,25.6,23,2,Low,588.8,false
5301-GAUUY,Month-to-month,80.35,32,4,Medium,2571.2,true
5791-KAJFD,One year,68.75,56,1,Low,3850.0,false
2654-VBVPB,Month-to-month,19.9,1,6,High,19.9,false
1154-HYWWO,One year,70.6,38,4,Medium,2682.8,false
2501-XWWTZ,Month-to-month,70.2,11,9,Critical,772.2,false
3716-UVSPD,Month-to-month,49.3,1,9,Critical,49.3,false
6815-ABQFQ,One year,107.25,56,4,Medium,6006.0,false
7343-EOBEU,Month-to-month,23.6,3,8,Critical,70.8,false
3701-SFMUH,Month-to-month,69.7,7,6,High,487.9,false
6103-LIANB,Two year,99.5,59,0,Low,5870.5,false
7319-VENRZ,Month-to-month,64.3,7,6,High,450.1,false
5846-NEQVZ,Two year,70.85,71,0,Low,5030.35,false
6967-QIQRV,One year,101.9,15,6,High,1528.5,false
5781-RFZRP,Two year,73.5,71,0,Low,5218.5,false
0939-YAPAF,Month-to-month,100.25,35,7,Critical,3508.75,true
0308-IVGOK,One year,40.4,11,4,Medium,444.4,false
7293-LSCDV,Two year,19.25,60,0,Low,1155.0,false
7025-WCBNE,Two year,59.6,47,1,Low,2801.2,false
5756-JYOJT,One year,64.9,11,4,Medium,713.9,false
4710-FDUIZ,One year,100.3,56,1,Low,5616.8,true
6030-REHUX,Month-to-month,110.85,28,7,Critical,3103.8,false
9548-LIGTA,Two year,81.05,61,2,Low,4944.05,false
5150-LJNSR,One year,98.05,31,2,Low,3039.55,false
8270-RKSAP,Month-to-month,70.5,9,9,Critical,634.5,false
6522-YRBXD,Month-to-month,94.55,35,7,Critical,3309.25,false
2640-LYMOV,Month-to-month,19.65,2,8,Critical,39.3,false
1218-VKFPE,Month-to-month,19.0,12,8,Critical,228.0,true
3627-FHKBK,Month-to-month,75.3,1,8,Critical,75.3,true
2865-TCHJW,Month-to-month,89.2,4,9,Critical,356.8,true
1423-BMPBQ,Month-to-month,19.0,1,8,Critical,19.0,false
2393-DIVAI,Month-to-month,20.0,3,8,Critical,60.0,false
5192-EBGOV,Month-to-month,85.7,1,9,Critical,85.7,true
4568-KNYWR,Two year,63.25,52,0,Low,3289.0,false
8752-IMQOS,One year,20.1,5,6,High,100.5,false
0742-LAFQK,Two year,99.15,72,3,Medium,7138.8,false
0795-LAFGP,Two year,90.4,71,3,Medium,6418.4,false
0619-OLYUR,Two year,111.9,72,0,Low,8056.8,false
5512-IDZEI,One year,24.9,46,5,High,1145.4,false
0459-SPZHJ,Two year,83.5,63,0,Low,5260.5,false
0215-BQKGS,Month-to-month,84.3,30,4,Medium,2529.0,false
9244-ZVAPM,Month-to-month,45.6,1,8,Critical,45.6,false
0719-SYFRB,Month-to-month,61.65,12,8,Critical,739.8,true
8208-EUMTE,Two year,54.85,16,4,Medium,877.6,false
5172-MIGPM,Month-to-month,65.55,4,8,Critical,262.2,false
1710-RCXUS,One year,90.35,51,1,Low,4607.85,false
0374-FIUCA,Two year,20.4,65,0,Low,1326.0,false
5839-SUYVZ,Month-to-month,74.55,16,5,High,1192.8,false
5173-ZXXXL,One year,19.95,2,6,High,39.9,false
1096-ADRUX,One year,74.25,66,1,Low,4900.5,false
2001-MCUUW,Two year,108.65,46,4,Medium,4997.9,false
2731-GJRDG,One year,109.55,32,2,Low,3505.6,false
4723-BEGSG,Two year,86.65,72,0,Low,6238.8,false
6516-NKQBO,Two year,81.0,38,1,Low,3078.0,false
8672-OAUPW,One year,47.85,51,1,Low,2440.35,false
8207-DMRVL,Two year,114.55,72,0,Low,8247.6,false
3419-SNJJD,Month-to-month,105.25,65,3,Medium,6841.25,true
6543-CPZMK,Month-to-month,29.95,9,9,Critical,269.55,true
4765-OXPPD,Month-to-month,65.0,9,8,Critical,585.0,true
2804-ETQDK,Two year,20.55,66,2,Low,1356.3,false
6689-VRRTK,One year,109.8,44,2,Low,4831.2,false
7138-GIRSH,Two year,69.5,50,0,Low,3475.0,false
9396-ZSFLL,Month-to-month,48.85,15,7,Critical,732.75,false
6464-KEXXH,Month-to-month,25.25,8,6,High,202.0,false
7134-MJPDY,One year,102.85,66,1,Low,6788.1,false
5240-CAOYT,Month-to-month,87.55,57,3,Medium,4990.35,false
4059-IIEBK,Month-to-month,78.55,7,6,High,549.85,false
4881-JVQOD,Month-to-month,34.55,10,6,High,345.5,false
0516-UXRMT,One year,92.05,62,4,Medium,5707.1,false
4851-BQDNX,One year,85.05,40,5,High,3402.0,false
5148-HKFIR,Two year,19.7,20,4,Medium,394.0,false
1009-IRMNA,Month-to-month,20.0,7,6,High,140.0,true
3003-CMDUU,Month-to-month,95.15,25,7,Critical,2378.75,false
5016-IBERQ,Month-to-month,84.25,23,8,Critical,1937.75,false
6797-UCJHZ,One year,104.6,66,1,Low,6903.6,false
2469-DTSGX,Two year,111.65,72,3,Medium,8038.8,false
4554-YGZIH,Month-to-month,90.05,49,3,Medium,4412.45,true
5099-BAILX,Month-to-month,110.75,43,4,Medium,4762.25,true
9931-KGHOA,Month-to-month,55.0,46,4,Medium,2530.0,false
1775-KWJKQ,Two year,89.85,72,0,Low,6469.2,false
7665-VIGUD,One year,20.35,10,6,High,203.5,false
9411-TPQQV,One year,54.55,40,2,Low,2182.0,false
7207-RMRDB,Month-to-month,105.5,65,6,High,6857.5,true
7954-MLBUN,Two year,99.45,31,1,Low,3082.95,false
2077-DDHJK,Two year,70.9,68,0,Low,4821.2,false
4913-EHYUI,One year,104.55,56,1,Low,5854.8,true
0195-IESCP,Month-to-month,85.25,10,9,Critical,852.5,true
9574-BOSMD,Two year,25.4,68,0,Low,1727.2,false
4580-TMHJU,Month-to-month,56.15,43,7,Critical,2414.45,true
0970-ETWGE,Month-to-month,89.55,1,9,Critical,89.55,true
4908-XAXAY,One year,89.85,49,1,Low,4402.65,false
8404-VLQFB,Month-to-month,25.25,15,8,Critical,378.75,false
1626-ERCMM,Month-to-month,94.55,20,8,Critical,1891.0,true
0887-HJGAR,Month-to-month,45.7,1,8,Critical,45.7,true
2391-IPLOP,One year,69.65,50,4,Medium,3482.5,false
5644-PDMZC,Month-to-month,89.5,2,9,Critical,179.0,true
3509-GWQGF,Month-to-month,70.0,24,5,High,1680.0,false
9576-ANLXO,Month-to-month,69.55,3,6,High,208.65,true
2024-BASKD,Month-to-month,74.6,1,8,Critical,74.6,true
5845-BZZIB,Two year,20.1,35,3,Medium,703.5,false
1140-UKVZG,Month-to-month,24.8,17,7,Critical,421.6,false
4160-AMJTL,Month-to-month,19.65,8,9,Critical,157.2,true
5183-SNMJQ,Month-to-month,95.1,10,6,High,951.0,false
8100-PNJMH,Two year,88.85,68,0,Low,6041.8,false
7838-LAZFO,One year,78.8,45,2,Low,3546.0,false
4464-JCOLN,One year,19.85,2,6,High,39.7,true
2085-JVGAD,Month-to-month,20.35,37,4,Medium,752.95,false
5650-VDUDS,Month-to-month,24.25,4,8,Critical,97.0,true
8095-WANWK,Month-to-month,45.25,10,8,Critical,452.5,false
3030-ZKIWL,Month-to-month,20.05,1,8,Critical,20.05,false
9565-FLVCG,Two year,69.55,65,2,Low,4520.75,false
8755-OGKNA,Two year,19.5,57,0,Low,1111.5,false
2800-VEQXM,Month-to-month,74.75,3,8,Critical,224.25,false
7538-GWHML,Month-to-month,69.65,2,9,Critical,139.3,true
5533-RJFTJ,Month-to-month,30.2,49,3,Medium,1479.8,false
3859-CVCET,Month-to-month,45.65,4,8,Critical,182.6,true
0214-JHPFW,Two year,57.8,70,0,Low,4046.0,false
5642-MHDQT,One year,19.85,53,1,Low,1052.05,false
3088-FVYWK,Two year,25.55,53,0,Low,1354.15,false
3276-HDUEG,Month-to-month,75.05,1,8,Critical,75.05,true
9092-GDZKO,Month-to-month,24.85,22,5,High,546.7,false
0823-HSCDJ,Month-to-month,49.15,52,6,High,2555.8,true
3729-OWRVL,Two year,110.35,65,3,Medium,7172.75,false
2324-AALNO,One year,24.55,48,2,Low,1178.4,false
0822-GAVAP,Month-to-month,34.7,2,9,Critical,69.4,true
5760-IFJOZ,Month-to-month,107.95,3,8,Critical,323.85,false
2826-UWHIS,Month-to-month,81.4,45,4,Medium,3663.0,false
1448-PWKYE,Month-to-month,80.0,1,9,Critical,80.0,true
7501-IWUNG,Two year,73.8,61,0,Low,4501.8,false
4957-TREIR,Month-to-month,64.4,3,6,High,193.2,false
7251-LJBQN,One year,103.75,40,2,Low,4150.0,false
8040-MNRTF,Month-to-month,71.1,1,8,Critical,71.1,false
1536-HBSWP,Month-to-month,49.9,1,9,Critical,49.9,false
5313-FPXWG,One year,24.6,51,1,Low,1254.6,false
0067-DKWBL,Month-to-month,49.25,2,9,Critical,98.5,true
0946-FKYTX,One year,30.1,52,3,Medium,1565.2,false
5076-YVXCM,Month-to-month,83.4,51,3,Medium,4253.4,false
8262-COGGB,Month-to-month,20.45,1,8,Critical,20.45,false
6663-JOCQO,One year,75.25,31,2,Low,2332.75,false
9620-QJREV,One year,20.55,47,2,Low,965.85,false
2276-YDAVZ,Month-to-month,75.1,3,6,High,225.3,true
2682-KEVRP,One year,20.05,22,5,High,441.1,false
2480-JZOSN,Month-to-month,20.65,1,8,Critical,20.65,false
0078-XZMHT,Two year,85.15,72,0,Low,6130.8,false
5896-NPFWW,Month-to-month,50.15,3,9,Critical,150.45,true
9978-HYCIN,One year,84.95,47,2,Low,3992.65,false
8338-QIUNR,Two year,66.5,72,0,Low,4788.0,false
1525-LNLOJ,Two year,63.3,66,0,Low,4177.8,false
9450-TRJUU,Month-to-month,83.15,35,7,Critical,2910.25,false
1766-GKNMI,Month-to-month,84.9,29,7,Critical,2462.1,false
6942-LBFDP,Month-to-month,20.55,2,8,Critical,41.1,false
1456-TWCGB,Month-to-month,49.25,4,8,Critical,197.0,false
7133-VBDCG,Month-to-month,79.85,25,4,Medium,1996.25,true
7596-ZYWBB,Two year,59.6,65,2,Low,3874.0,false
8329-UTMVM,One year,104.65,27,2,Low,2825.55,false
3014-WJKSM,Month-to-month,75.3,29,4,Medium,2183.7,false
3347-YJZZE,Month-to-month,80.1,29,4,Medium,2322.9,false
1029-QFBEN,Month-to-month,19.55,1,8,Critical,19.55,true
7929-DMBCV,Month-to-month,81.0,20,7,Critical,1620.0,false
9661-JALZV,Two year,24.7,58,0,Low,1432.6,false
5433-KYGHE,Month-to-month,86.0,14,7,Critical,1204.0,false
4312-KFRXN,Two year,25.4,72,2,Low,1828.8,false
5575-TPIZQ,Month-to-month,89.15,46,4,Medium,4100.9,false
0114-IGABW,Two year,58.25,71,0,Low,4135.75,false
9944-AEXBM,Month-to-month,85.65,32,4,Medium,2740.8,false
1853-ARAAQ,Month-to-month,50.35,26,4,Medium,1309.1,false
6952-OMNWB,Month-to-month,80.35,68,3,Medium,5463.8,false
4697-LUPSU,One year,20.2,2,6,High,40.4,false
8434-VGEQQ,Two year,20.55,61,0,Low,1253.55,false
4952-YSOGZ,Month-to-month,85.95,4,9,Critical,343.8,true
1589-AGTLK,Month-to-month,45.35,3,9,Critical,136.05,true
5244-IRFIH,Month-to-month,94.5,33,7,Critical,3118.5,true
6549-YMFAW,Month-to-month,21.25,9,8,Critical,191.25,false
4950-HKQTE,Two year,26.25,22,4,Medium,577.5,false
6786-OBWQR,Month-to-month,80.85,5,9,Critical,404.25,false
2684-EIWEO,Month-to-month,91.7,30,4,Medium,2751.0,true
2753-JMMCV,Two year,74.2,65,0,Low,4823.0,false
6439-GTPCA,Month-to-month,87.25,45,7,Critical,3926.25,true
6621-YOBKI,Month-to-month,20.35,5,8,Critical,101.75,false
1216-JWVUX,Month-to-month,75.5,25,7,Critical,1887.5,false
7564-GHCVB,Two year,79.05,72,0,Low,5691.6,false
1173-NOEYG,Month-to-month,90.15,27,4,Medium,2434.05,false
7595-EHCDL,Month-to-month,50.6,32,4,Medium,1619.2,false
6647-ZEDXT,One year,110.45,30,2,Low,3313.5,false
2521-NPUZR,Two year,101.0,70,0,Low,7070.0,false
1307-TVUFB,Month-to-month,79.35,42,4,Medium,3332.7,false
7503-MIOGA,Two year,89.85,72,0,Low,6469.2,false
4381-MHQDC,Two year,65.0,47,3,Medium,3055.0,false
6923-JHPMP,Month-to-month,80.45,2,9,Critical,160.9,false
5138-WVKYJ,Month-to-month,98.55,10,9,Critical,985.5,true
4018-PPNDW,Two year,24.1,61,2,Low,1470.1,false
1635-FJFCC,Month-to-month,44.05,5,6,High,220.25,false
2499-AJYUA,Two year,110.8,72,0,Low,7977.6,false
6919-ELBGL,Two year,114.95,72,0,Low,8276.4,false
3966-HRMZA,Month-to-month,75.05,3,8,Critical,225.15,false
6425-JWTDV,Two year,19.25,48,3,Medium,924.0,false
8405-IGQFX,One year,90.05,63,1,Low,5673.15,false
8224-IVVPA,Month-to-month,56.7,27,6,High,1530.9,false
9477-LGWQI,Two year,80.15,70,0,Low,5610.5,false
1410-RSCMR,Month-to-month,71.35,7,6,High,499.45,false
3115-CZMZD,Two year,20.25,0,5,High,0.0,false
0139-IVFJG,Month-to-month,90.35,2,9,Critical,180.7,false
6683-VLCTZ,Month-to-month,98.55,20,8,Critical,1971.0,true
5730-DBDSI,Two year,19.7,66,0,Low,1300.2,false
0030-FNXPP,Month-to-month,19.85,3,8,Critical,59.55,false
2189-WWOEW,Month-to-month,85.9,15,5,High,1288.5,true
5684-FJVYR,Two year,90.35,72,0,Low,6505.2,false
4013-GUXND,Month-to-month,20.8,1,8,Critical,20.8,false
1894-IGFSG,Month-to-month,89.25,22,8,Critical,1963.5,true
7379-POKDZ,Month-to-month,70.3,3,9,Critical,210.9,true
1266-NZYUI,Two year,66.85,72,0,Low,4813.2,false
7969-FFOWG,Two year,19.9,65,2,Low,1293.5,false
4718-DHSMV,Month-to-month,35.8,11,8,Critical,393.8,false
5175-WLYXL,Month-to-month,78.85,22,7,Critical,1734.7,false
7817-OMJNA,One year,20.4,14,3,Medium,285.6,false
8728-SKJLR,Month-to-month,74.25,41,7,Critical,3044.25,false
3137-NYQQI,One year,64.8,17,5,High,1101.6,false
7706-DZNKK,Month-to-month,20.45,11,6,High,224.95,false
0236-HFWSV,Month-to-month,93.35,15,8,Critical,1400.25,true
3900-AQPHZ,Month-to-month,19.9,1,8,Critical,19.9,true
5842-POCOP,Month-to-month,88.9,5,8,Critical,444.5,true
2037-XJFUP,One year,95.8,33,5,High,3161.4,true
8823-RLPWL,Two year,110.65,72,0,Low,7966.8,false
9505-SQFSW,Month-to-month,40.3,3,8,Critical,120.9,false
7314-OXENN,Month-to-month,82.0,2,9,Critical,164.0,true
3758-CKOQL,One year,107.0,59,1,Low,6313.0,false
0322-CHQRU,Month-to-month,45.35,2,9,Critical,90.7,true
5676-CFLYY,Two year,73.35,71,0,Low,5207.85,false
7521-AFHAB,Month-to-month,44.8,5,8,Critical,224.0,false
0285-INHLN,Month-to-month,54.75,27,4,Medium,1478.25,false
4678-DVQEO,Month-to-month,52.2,1,9,Critical,52.2,true
5125-CNDSP,One year,40.6,63,1,Low,2557.8,false
0691-IFBQW,One year,110.0,46,5,High,5060.0,true
4992-LTJNE,Two year,55.3,72,0,Low,3981.6,false
2202-OUTMO,Month-to-month,60.85,34,4,Medium,2068.9,false
0810-BDHAW,One year,78.4,24,6,High,1881.6,false
0229-LFJAF,Two year,69.65,72,0,Low,5014.8,false
7131-ZQZNK,Two year,59.85,60,0,Low,3591.0,false
3442-ZHHCC,One year,76.9,68,1,Low,5229.2,false
5726-CVNYA,Two year,19.85,8,5,High,158.8,false
9871-ELEYA,Two year,67.65,34,1,Low,2300.1,false
4257-GAESD,Month-to-month,45.0,6,6,High,270.0,false
5173-WXOQV,Month-to-month,64.2,2,8,Critical,128.4,false
2040-OBMLJ,One year,81.7,31,2,Low,2532.7,false
6286-ZHAOK,Month-to-month,25.55,20,5,High,511.0,false
3807-XHCJH,Month-to-month,20.0,1,9,Critical,20.0,false
3009-JWMPU,One year,96.75,62,4,Medium,5998.5,true
5671-RQRLP,Two year,75.65,70,0,Low,5295.5,false
1450-GALXR,Month-to-month,98.5,10,9,Critical,985.0,true
8859-AXJZP,Two year,23.8,39,3,Medium,928.2,false
3174-AKMAS,Two year,64.2,46,1,Low,2953.2,false
3138-BKYAV,Month-to-month,85.35,6,9,Critical,512.1,true
9926-PJHDQ,Two year,76.8,72,0,Low,5529.6,false
7382-DFJTU,Month-to-month,55.2,18,5,High,993.6,false
2798-NYLMZ,Two year,108.55,71,0,Low,7707.05,false
4289-DTDKW,Month-to-month,101.3,40,7,Critical,4052.0,true
1820-TQVEV,Month-to-month,69.55,1,9,Critical,69.55,true
2239-JALAW,One year,103.25,58,1,Low,5988.5,true
4853-RULSV,Two year,104.0,70,0,Low,7280.0,true
8098-TDCBU,Two year,25.25,42,4,Medium,1060.5,false
3551-GAEGL,One year,30.4,34,2,Low,1033.6,false
4785-NKHCX,Month-to-month,20.05,5,6,High,100.25,false
3196-NVXLZ,Month-to-month,84.6,25,6,High,2115.0,false
6275-YDUVO,Month-to-month,86.2,2,8,Critical,172.4,true
0036-IHMOT,One year,103.7,55,1,Low,5703.5,false
0115-TFERT,Month-to-month,111.2,21,8,Critical,2335.2,true
4178-EGMON,Two year,88.0,70,0,Low,6160.0,false
4220-TINQT,Month-to-month,106.35,61,6,High,6487.35,false
5318-YKDPV,Two year,79.15,43,1,Low,3403.45,false
7975-TZMLR,One year,103.1,47,5,High,4845.7,false
0295-QVKPB,Month-to-month,63.95,5,6,High,319.75,false
4335-BSMJS,Two year,25.8,62,0,Low,1599.6,false
2311-QYMUQ,Month-to-month,89.45,16,5,High,1431.2,true
3643-AHCFP,Month-to-month,95.6,7,6,High,669.2,true
9146-JRIOX,Month-to-month,25.55,14,7,Critical,357.7,false
3104-OWCGK,One year,90.95,60,4,Medium,5457.0,true
5337-IIWKZ,Month-to-month,44.85,34,7,Critical,1524.9,false
9101-BWFSS,One year,108.55,50,4,Medium,5427.5,true
9650-VBUOG,Two year,25.05,38,1,Low,951.9,false
3487-EARAT,One year,74.1,70,1,Low,5187.0,false
2672-TGEFF,Month-to-month,88.8,37,7,Critical,3285.6,false
9231-ZJYAM,Month-to-month,78.85,4,9,Critical,315.4,true
4250-WAROZ,Month-to-month,93.25,60,6,High,5595.0,false
8184-WMOFI,One year,71.4,62,1,Low,4426.8,false
6982-SSHFK,Month-to-month,44.4,1,8,Critical,44.4,true
6092-QZVPP,Month-to-month,79.2,36,4,Medium,2851.2,false
4625-LAMOB,Two year,20.4,44,1,Low,897.6,false
0727-BMPLR,One year,100.0,55,4,Medium,5500.0,true
0392-BZIUW,Two year,105.0,72,0,Low,7560.0,false
1038-ZAGBI,One year,19.8,12,4,Medium,237.6,true
6549-NNDYT,Month-to-month,30.85,13,5,High,401.05,false
3027-ZTDHO,Month-to-month,89.9,1,9,Critical,89.9,true
0422-OHQHQ,One year,20.55,15,5,High,308.25,false
6916-HIJSE,Two year,84.85,65,0,Low,5515.25,false
2316-ESMLS,One year,33.15,12,4,Medium,397.8,false
9778-OGKQZ,Two year,92.0,72,0,Low,6624.0,false
7408-OFWXJ,Two year,89.8,72,0,Low,6465.6,false
6007-TCTST,Two year,115.8,72,0,Low,8337.6,false
2252-NKNSI,Two year,85.15,52,2,Low,4427.8,false
8713-IGZSO,Month-to-month,24.85,2,8,Critical,49.7,false
7905-TVXTA,Month-to-month,64.35,5,9,Critical,321.75,false
