customerID,Contract,tenure,MonthlyCharges,risk_score,risk_label,Churn
6235-VDHOM,Month-to-month,5,28.45,6,Critical,true
7783-YKGDV,Month-to-month,12,99.7,6,Critical,true
4374-YMUSQ,One year,34,116.25,2,Medium,false
4513-CXYIX,Two year,71,80.7,0,Low,false
3957-HHLMR,One year,70,65.2,1,Medium,false
7803-XOCCZ,Month-to-month,52,84.05,3,High,false
5736-YEJAX,Two year,69,79.45,0,Low,false
5609-CEBID,Month-to-month,20,94.1,5,Critical,true
8981-FJGLA,Month-to-month,11,78.0,6,Critical,false
7218-HKQFK,Month-to-month,2,94.2,6,Critical,true
4636-QRJKY,Month-to-month,6,80.5,6,Critical,true
1135-LMECX,Month-to-month,1,19.85,6,Critical,false
4332-MUOEZ,One year,20,94.3,3,High,false
8535-SFUTN,Month-to-month,61,106.45,3,High,false
5956-VKDTT,Month-to-month,5,74.35,6,Critical,true
8677-HDZEE,Month-to-month,56,105.45,3,High,false
2475-MROZF,Month-to-month,30,95.0,4,High,false
9412-GHEEC,Month-to-month,40,104.8,4,High,true
3482-ABPKK,One year,28,54.3,2,Medium,false
6705-LXORM,Month-to-month,5,70.05,6,Critical,false
0257-ZESQC,Month-to-month,27,75.2,4,High,true
7531-GQHME,Month-to-month,12,20.05,6,Critical,false
5174-ITUMV,One year,67,105.4,1,Medium,false
4109-CYRBD,Month-to-month,29,51.6,4,High,false
0913-XWSCN,Month-to-month,55,85.5,3,High,false
6825-UYPFK,Month-to-month,23,75.6,5,Critical,true
8397-MVTAZ,Month-to-month,34,100.05,4,High,true
0750-EBAIU,One year,52,91.25,1,Medium,false
8606-CIQUL,Two year,72,115.75,0,Low,false
3571-DPYUH,One year,58,94.7,1,Medium,false
7601-GNDYK,Two year,35,19.6,1,Medium,false
0356-OBMAC,Two year,56,99.9,0,Low,false
8067-NIOYM,Two year,24,21.1,2,Medium,false
1403-GYAFU,Two year,70,20.05,0,Low,false
4234-XTNEA,Month-to-month,2,79.95,6,Critical,false
1297-VQDRP,One year,68,107.15,1,Medium,false
9282-IZGQK,Month-to-month,1,85.0,6,Critical,true
5348-CAGXB,Month-to-month,12,89.55,6,Critical,false
0621-HJWXJ,Month-to-month,63,81.55,3,High,false
5844-QVTAT,One year,33,58.45,2,Medium,false
8905-IAZPF,One year,69,95.65,1,Medium,false
5394-MEITZ,Two year,60,80.6,0,Low,false
6859-QNXIQ,Two year,72,113.1,0,Low,false
2782-LFZVW,Month-to-month,11,58.95,6,Critical,false
2866-IKBTM,Month-to-month,1,19.55,6,Critical,false
1342-JPNKI,Month-to-month,10,86.05,6,Critical,true
2817-NTQDO,Month-to-month,13,45.55,5,Critical,true
7129-AZJDE,One year,34,78.95,2,Medium,false
6986-IJDHX,Month-to-month,39,86.3,4,High,true
2560-PPCHE,One year,65,105.05,1,Medium,false
4676-MQUEA,One year,50,101.9,1,Medium,false
8138-EALND,Month-to-month,15,19.75,5,Critical,false
3580-HYCSP,Two year,72,110.3,0,Low,false
1352-HNSAW,Two year,72,115.6,0,Low,false
2075-PUEPR,Two year,55,19.35,0,Low,false
1982-FEBTD,Two year,23,25.6,2,Medium,false
5301-GAUUY,Month-to-month,32,80.35,4,High,true
5791-KAJFD,One year,56,68.75,1,Medium,false
2654-VBVPB,Month-to-month,1,19.9,6,Critical,false
1154-HYWWO,One year,38,70.6,2,Medium,false
2501-XWWTZ,Month-to-month,11,70.2,6,Critical,false
3716-UVSPD,Month-to-month,1,49.3,6,Critical,false
6815-ABQFQ,One year,56,107.25,1,Medium,false
7343-EOBEU,Month-to-month,3,23.6,6,Critical,false
3701-SFMUH,Month-to-month,7,69.7,6,Critical,false
6103-LIANB,Two year,59,99.5,0,Low,false
7319-VENRZ,Month-to-month,7,64.3,6,Critical,false
5846-NEQVZ,Two year,71,70.85,0,Low,false
6967-QIQRV,One year,15,101.9,3,High,false
5781-RFZRP,Two year,71,73.5,0,Low,false
0939-YAPAF,Month-to-month,35,100.25,4,High,true
0308-IVGOK,One year,11,40.4,4,High,false
7293-LSCDV,Two year,60,19.25,0,Low,false
7025-WCBNE,Two year,47,59.6,1,Medium,false
5756-JYOJT,One year,11,64.9,4,High,false
4710-FDUIZ,One year,56,100.3,1,Medium,true
6030-REHUX,Month-to-month,28,110.85,4,High,false
9548-LIGTA,Two year,61,81.05,0,Low,false
5150-LJNSR,One year,31,98.05,2,Medium,false
8270-RKSAP,Month-to-month,9,70.5,6,Critical,false
6522-YRBXD,Month-to-month,35,94.55,4,High,false
2640-LYMOV,Month-to-month,2,19.65,6,Critical,false
1218-VKFPE,Month-to-month,12,19.0,6,Critical,true
3627-FHKBK,Month-to-month,1,75.3,6,Critical,true
2865-TCHJW,Month-to-month,4,89.2,6,Critical,true
1423-BMPBQ,Month-to-month,1,19.0,6,Critical,false
2393-DIVAI,Month-to-month,3,20.0,6,Critical,false
5192-EBGOV,Month-to-month,1,85.7,6,Critical,true
4568-KNYWR,Two year,52,63.25,0,Low,false
8752-IMQOS,One year,5,20.1,4,High,false
0742-LAFQK,Two year,72,99.15,0,Low,false
0795-LAFGP,Two year,71,90.4,0,Low,false
0619-OLYUR,Two year,72,111.9,0,Low,false
5512-IDZEI,One year,46,24.9,2,Medium,false
0459-SPZHJ,Two year,63,83.5,0,Low,false
0215-BQKGS,Month-to-month,30,84.3,4,High,false
9244-ZVAPM,Month-to-month,1,45.6,6,Critical,false
0719-SYFRB,Month-to-month,12,61.65,6,Critical,true
8208-EUMTE,Two year,16,54.85,2,Medium,false
5172-MIGPM,Month-to-month,4,65.55,6,Critical,false
1710-RCXUS,One year,51,90.35,1,Medium,false
0374-FIUCA,Two year,65,20.4,0,Low,false
5839-SUYVZ,Month-to-month,16,74.55,5,Critical,false
5173-ZXXXL,One year,2,19.95,4,High,false
1096-ADRUX,One year,66,74.25,1,Medium,false
2001-MCUUW,Two year,46,108.65,1,Medium,false
2731-GJRDG,One year,32,109.55,2,Medium,false
4723-BEGSG,Two year,72,86.65,0,Low,false
6516-NKQBO,Two year,38,81.0,1,Medium,false
8672-OAUPW,One year,51,47.85,1,Medium,false
8207-DMRVL,Two year,72,114.55,0,Low,false
3419-SNJJD,Month-to-month,65,105.25,3,High,true
6543-CPZMK,Month-to-month,9,29.95,6,Critical,true
4765-OXPPD,Month-to-month,9,65.0,6,Critical,true
2804-ETQDK,Two year,66,20.55,0,Low,false
6689-VRRTK,One year,44,109.8,2,Medium,false
7138-GIRSH,Two year,50,69.5,0,Low,false
9396-ZSFLL,Month-to-month,15,48.85,5,Critical,false
6464-KEXXH,Month-to-month,8,25.25,6,Critical,false
7134-MJPDY,One year,66,102.85,1,Medium,false
5240-CAOYT,Month-to-month,57,87.55,3,High,false
4059-IIEBK,Month-to-month,7,78.55,6,Critical,false
4881-JVQOD,Month-to-month,10,34.55,6,Critical,false
0516-UXRMT,One year,62,92.05,1,Medium,false
4851-BQDNX,One year,40,85.05,2,Medium,false
5148-HKFIR,Two year,20,19.7,2,Medium,false
1009-IRMNA,Month-to-month,7,20.0,6,Critical,true
3003-CMDUU,Month-to-month,25,95.15,4,High,false
5016-IBERQ,Month-to-month,23,84.25,5,Critical,false
6797-UCJHZ,One year,66,104.6,1,Medium,false
2469-DTSGX,Two year,72,111.65,0,Low,false
4554-YGZIH,Month-to-month,49,90.05,3,High,true
5099-BAILX,Month-to-month,43,110.75,4,High,true
9931-KGHOA,Month-to-month,46,55.0,4,High,false
1775-KWJKQ,Two year,72,89.85,0,Low,false
7665-VIGUD,One year,10,20.35,4,High,false
9411-TPQQV,One year,40,54.55,2,Medium,false
7207-RMRDB,Month-to-month,65,105.5,3,High,true
7954-MLBUN,Two year,31,99.45,1,Medium,false
2077-DDHJK,Two year,68,70.9,0,Low,false
4913-EHYUI,One year,56,104.55,1,Medium,true
0195-IESCP,Month-to-month,10,85.25,6,Critical,true
9574-BOSMD,Two year,68,25.4,0,Low,false
4580-TMHJU,Month-to-month,43,56.15,4,High,true
0970-ETWGE,Month-to-month,1,89.55,6,Critical,true
4908-XAXAY,One year,49,89.85,1,Medium,false
8404-VLQFB,Month-to-month,15,25.25,5,Critical,false
1626-ERCMM,Month-to-month,20,94.55,5,Critical,true
0887-HJGAR,Month-to-month,1,45.7,6,Critical,true
2391-IPLOP,One year,50,69.65,1,Medium,false
5644-PDMZC,Month-to-month,2,89.5,6,Critical,true
3509-GWQGF,Month-to-month,24,70.0,5,Critical,false
9576-ANLXO,Month-to-month,3,69.55,6,Critical,true
2024-BASKD,Month-to-month,1,74.6,6,Critical,true
5845-BZZIB,Two year,35,20.1,1,Medium,false
1140-UKVZG,Month-to-month,17,24.8,5,Critical,false
4160-AMJTL,Month-to-month,8,19.65,6,Critical,true
5183-SNMJQ,Month-to-month,10,95.1,6,Critical,false
8100-PNJMH,Two year,68,88.85,0,Low,false
7838-LAZFO,One year,45,78.8,2,Medium,false
4464-JCOLN,One year,2,19.85,4,High,true
2085-JVGAD,Month-to-month,37,20.35,4,High,false
5650-VDUDS,Month-to-month,4,24.25,6,Critical,true
8095-WANWK,Month-to-month,10,45.25,6,Critical,false
3030-ZKIWL,Month-to-month,1,20.05,6,Critical,false
9565-FLVCG,Two year,65,69.55,0,Low,false
8755-OGKNA,Two year,57,19.5,0,Low,false
2800-VEQXM,Month-to-month,3,74.75,6,Critical,false
7538-GWHML,Month-to-month,2,69.65,6,Critical,true
5533-RJFTJ,Month-to-month,49,30.2,3,High,false
3859-CVCET,Month-to-month,4,45.65,6,Critical,true
0214-JHPFW,Two year,70,57.8,0,Low,false
5642-MHDQT,One year,53,19.85,1,Medium,false
3088-FVYWK,Two year,53,25.55,0,Low,false
3276-HDUEG,Month-to-month,1,75.05,6,Critical,true
9092-GDZKO,Month-to-month,22,24.85,5,Critical,false
0823-HSCDJ,Month-to-month,52,49.15,3,High,true
3729-OWRVL,Two year,65,110.35,0,Low,false
2324-AALNO,One year,48,24.55,2,Medium,false
0822-GAVAP,Month-to-month,2,34.7,6,Critical,true
5760-IFJOZ,Month-to-month,3,107.95,6,Critical,false
2826-UWHIS,Month-to-month,45,81.4,4,High,false
1448-PWKYE,Month-to-month,1,80.0,6,Critical,true
7501-IWUNG,Two year,61,73.8,0,Low,false
4957-TREIR,Month-to-month,3,64.4,6,Critical,false
7251-LJBQN,One year,40,103.75,2,Medium,false
8040-MNRTF,Month-to-month,1,71.1,6,Critical,false
1536-HBSWP,Month-to-month,1,49.9,6,Critical,false
5313-FPXWG,One year,51,24.6,1,Medium,false
0067-DKWBL,Month-to-month,2,49.25,6,Critical,true
0946-FKYTX,One year,52,30.1,1,Medium,false
5076-YVXCM,Month-to-month,51,83.4,3,High,false
8262-COGGB,Month-to-month,1,20.45,6,Critical,false
6663-JOCQO,One year,31,75.25,2,Medium,false
9620-QJREV,One year,47,20.55,2,Medium,false
2276-YDAVZ,Month-to-month,3,75.1,6,Critical,true
2682-KEVRP,One year,22,20.05,3,High,false
2480-JZOSN,Month-to-month,1,20.65,6,Critical,false
0078-XZMHT,Two year,72,85.15,0,Low,false
5896-NPFWW,Month-to-month,3,50.15,6,Critical,true
9978-HYCIN,One year,47,84.95,2,Medium,false
8338-QIUNR,Two year,72,66.5,0,Low,false
1525-LNLOJ,Two year,66,63.3,0,Low,false
9450-TRJUU,Month-to-month,35,83.15,4,High,false
1766-GKNMI,Month-to-month,29,84.9,4,High,false
6942-LBFDP,Month-to-month,2,20.55,6,Critical,false
1456-TWCGB,Month-to-month,4,49.25,6,Critical,false
7133-VBDCG,Month-to-month,25,79.85,4,High,true
7596-ZYWBB,Two year,65,59.6,0,Low,false
8329-UTMVM,One year,27,104.65,2,Medium,false
3014-WJKSM,Month-to-month,29,75.3,4,High,false
3347-YJZZE,Month-to-month,29,80.1,4,High,false
1029-QFBEN,Month-to-month,1,19.55,6,Critical,true
7929-DMBCV,Month-to-month,20,81.0,5,Critical,false
9661-JALZV,Two year,58,24.7,0,Low,false
5433-KYGHE,Month-to-month,14,86.0,5,Critical,false
4312-KFRXN,Two year,72,25.4,0,Low,false
5575-TPIZQ,Month-to-month,46,89.15,4,High,false
0114-IGABW,Two year,71,58.25,0,Low,false
9944-AEXBM,Month-to-month,32,85.65,4,High,false
1853-ARAAQ,Month-to-month,26,50.35,4,High,false
6952-OMNWB,Month-to-month,68,80.35,3,High,false
4697-LUPSU,One year,2,20.2,4,High,false
8434-VGEQQ,Two year,61,20.55,0,Low,false
4952-YSOGZ,Month-to-month,4,85.95,6,Critical,true
1589-AGTLK,Month-to-month,3,45.35,6,Critical,true
5244-IRFIH,Month-to-month,33,94.5,4,High,true
6549-YMFAW,Month-to-month,9,21.25,6,Critical,false
4950-HKQTE,Two year,22,26.25,2,Medium,false
6786-OBWQR,Month-to-month,5,80.85,6,Critical,false
2684-EIWEO,Month-to-month,30,91.7,4,High,true
2753-JMMCV,Two year,65,74.2,0,Low,false
6439-GTPCA,Month-to-month,45,87.25,4,High,true
6621-YOBKI,Month-to-month,5,20.35,6,Critical,false
1216-JWVUX,Month-to-month,25,75.5,4,High,false
7564-GHCVB,Two year,72,79.05,0,Low,false
1173-NOEYG,Month-to-month,27,90.15,4,High,false
7595-EHCDL,Month-to-month,32,50.6,4,High,false
6647-ZEDXT,One year,30,110.45,2,Medium,false
2521-NPUZR,Two year,70,101.0,0,Low,false
1307-TVUFB,Month-to-month,42,79.35,4,High,false
7503-MIOGA,Two year,72,89.85,0,Low,false
4381-MHQDC,Two year,47,65.0,1,Medium,false
6923-JHPMP,Month-to-month,2,80.45,6,Critical,false
5138-WVKYJ,Month-to-month,10,98.55,6,Critical,true
4018-PPNDW,Two year,61,24.1,0,Low,false
1635-FJFCC,Month-to-month,5,44.05,6,Critical,false
2499-AJYUA,Two year,72,110.8,0,Low,false
6919-ELBGL,Two year,72,114.95,0,Low,false
3966-HRMZA,Month-to-month,3,75.05,6,Critical,false
6425-JWTDV,Two year,48,19.25,1,Medium,false
8405-IGQFX,One year,63,90.05,1,Medium,false
8224-IVVPA,Month-to-month,27,56.7,4,High,false
9477-LGWQI,Two year,70,80.15,0,Low,false
1410-RSCMR,Month-to-month,7,71.35,6,Critical,false
3115-CZMZD,Two year,0,20.25,3,High,false
0139-IVFJG,Month-to-month,2,90.35,6,Critical,false
6683-VLCTZ,Month-to-month,20,98.55,5,Critical,true
5730-DBDSI,Two year,66,19.7,0,Low,false
0030-FNXPP,Month-to-month,3,19.85,6,Critical,false
2189-WWOEW,Month-to-month,15,85.9,5,Critical,true
5684-FJVYR,Two year,72,90.35,0,Low,false
4013-GUXND,Month-to-month,1,20.8,6,Critical,false
1894-IGFSG,Month-to-month,22,89.25,5,Critical,true
7379-POKDZ,Month-to-month,3,70.3,6,Critical,true
1266-NZYUI,Two year,72,66.85,0,Low,false
7969-FFOWG,Two year,65,19.9,0,Low,false
4718-DHSMV,Month-to-month,11,35.8,6,Critical,false
5175-WLYXL,Month-to-month,22,78.85,5,Critical,false
7817-OMJNA,One year,14,20.4,3,High,false
8728-SKJLR,Month-to-month,41,74.25,4,High,false
3137-NYQQI,One year,17,64.8,3,High,false
7706-DZNKK,Month-to-month,11,20.45,6,Critical,false
0236-HFWSV,Month-to-month,15,93.35,5,Critical,true
3900-AQPHZ,Month-to-month,1,19.9,6,Critical,true
5842-POCOP,Month-to-month,5,88.9,6,Critical,true
2037-XJFUP,One year,33,95.8,2,Medium,true
8823-RLPWL,Two year,72,110.65,0,Low,false
9505-SQFSW,Month-to-month,3,40.3,6,Critical,false
7314-OXENN,Month-to-month,2,82.0,6,Critical,true
3758-CKOQL,One year,59,107.0,1,Medium,false
0322-CHQRU,Month-to-month,2,45.35,6,Critical,true
5676-CFLYY,Two year,71,73.35,0,Low,false
7521-AFHAB,Month-to-month,5,44.8,6,Critical,false
0285-INHLN,Month-to-month,27,54.75,4,High,false
4678-DVQEO,Month-to-month,1,52.2,6,Critical,true
5125-CNDSP,One year,63,40.6,1,Medium,false
0691-IFBQW,One year,46,110.0,2,Medium,true
4992-LTJNE,Two year,72,55.3,0,Low,false
2202-OUTMO,Month-to-month,34,60.85,4,High,false
0810-BDHAW,One year,24,78.4,3,High,false
0229-LFJAF,Two year,72,69.65,0,Low,false
7131-ZQZNK,Two year,60,59.85,0,Low,false
3442-ZHHCC,One year,68,76.9,1,Medium,false
5726-CVNYA,Two year,8,19.85,3,High,false
9871-ELEYA,Two year,34,67.65,1,Medium,false
4257-GAESD,Month-to-month,6,45.0,6,Critical,false
5173-WXOQV,Month-to-month,2,64.2,6,Critical,false
2040-OBMLJ,One year,31,81.7,2,Medium,false
6286-ZHAOK,Month-to-month,20,25.55,5,Critical,false
3807-XHCJH,Month-to-month,1,20.0,6,Critical,false
3009-JWMPU,One year,62,96.75,1,Medium,true
5671-RQRLP,Two year,70,75.65,0,Low,false
1450-GALXR,Month-to-month,10,98.5,6,Critical,true
8859-AXJZP,Two year,39,23.8,1,Medium,false
3174-AKMAS,Two year,46,64.2,1,Medium,false
3138-BKYAV,Month-to-month,6,85.35,6,Critical,true
9926-PJHDQ,Two year,72,76.8,0,Low,false
7382-DFJTU,Month-to-month,18,55.2,5,Critical,false
2798-NYLMZ,Two year,71,108.55,0,Low,false
4289-DTDKW,Month-to-month,40,101.3,4,High,true
1820-TQVEV,Month-to-month,1,69.55,6,Critical,true
2239-JALAW,One year,58,103.25,1,Medium,true
4853-RULSV,Two year,70,104.0,0,Low,true
8098-TDCBU,Two year,42,25.25,1,Medium,false
3551-GAEGL,One year,34,30.4,2,Medium,false
4785-NKHCX,Month-to-month,5,20.05,6,Critical,false
3196-NVXLZ,Month-to-month,25,84.6,4,High,false
6275-YDUVO,Month-to-month,2,86.2,6,Critical,true
0036-IHMOT,One year,55,103.7,1,Medium,false
0115-TFERT,Month-to-month,21,111.2,5,Critical,true
4178-EGMON,Two year,70,88.0,0,Low,false
4220-TINQT,Month-to-month,61,106.35,3,High,false
5318-YKDPV,Two year,43,79.15,1,Medium,false
7975-TZMLR,One year,47,103.1,2,Medium,false
0295-QVKPB,Month-to-month,5,63.95,6,Critical,false
4335-BSMJS,Two year,62,25.8,0,Low,false
2311-QYMUQ,Month-to-month,16,89.45,5,Critical,true
3643-AHCFP,Month-to-month,7,95.6,6,Critical,true
9146-JRIOX,Month-to-month,14,25.55,5,Critical,false
3104-OWCGK,One year,60,90.95,1,Medium,true
5337-IIWKZ,Month-to-month,34,44.85,4,High,false
9101-BWFSS,One year,50,108.55,1,Medium,true
9650-VBUOG,Two year,38,25.05,1,Medium,false
3487-EARAT,One year,70,74.1,1,Medium,false
2672-TGEFF,Month-to-month,37,88.8,4,High,false
9231-ZJYAM,Month-to-month,4,78.85,6,Critical,true
4250-WAROZ,Month-to-month,60,93.25,3,High,false
8184-WMOFI,One year,62,71.4,1,Medium,false
6982-SSHFK,Month-to-month,1,44.4,6,Critical,true
6092-QZVPP,Month-to-month,36,79.2,4,High,false
4625-LAMOB,Two year,44,20.4,1,Medium,false
0727-BMPLR,One year,55,100.0,1,Medium,true
0392-BZIUW,Two year,72,105.0,0,Low,false
1038-ZAGBI,One year,12,19.8,4,High,true
6549-NNDYT,Month-to-month,13,30.85,5,Critical,false
3027-ZTDHO,Month-to-month,1,89.9,6,Critical,true
0422-OHQHQ,One year,15,20.55,3,High,false
6916-HIJSE,Two year,65,84.85,0,Low,false
2316-ESMLS,One year,12,33.15,4,High,false
9778-OGKQZ,Two year,72,92.0,0,Low,false
7408-OFWXJ,Two year,72,89.8,0,Low,false
6007-TCTST,Two year,72,115.8,0,Low,false
2252-NKNSI,Two year,52,85.15,0,Low,false
8713-IGZSO,Month-to-month,2,24.85,6,Critical,false
7905-TVXTA,Month-to-month,5,64.35,6,Critical,false
7695-PKLCZ,Two year,68,20.5,0,Low,false
2382-BCKQJ,One year,62,100.15,1,Medium,true
8374-UULRV,Two year,72,86.05,0,Low,false
2207-NHRJK,Month-to-month,1,50.8,6,Critical,true
3224-DFQNQ,One year,66,89.0,1,Medium,false
5275-PMFUT,Two year,72,64.8,0,Low,false
4795-UXVCJ,One year,26,19.8,2,Medium,false
9777-IQHWP,Two year,64,93.4,0,Low,false
0947-MUGVO,Month-to-month,20,73.65,5,Critical,true
9944-HKVVB,Month-to-month,3,95.1,6,Critical,true
4124-MMETB,Month-to-month,22,94.65,5,Critical,true
3671-SHRSP,Month-to-month,4,80.6,6,Critical,true
0979-MOZQI,Two year,62,39.0,0,Low,false
2732-ISEZX,Month-to-month,5,20.5,6,Critical,false
3313-QKNKB,One year,59,85.55,1,Medium,true
0323-XWWTN,Two year,3,26.4,3,High,false
1937-OTUKY,Two year,72,98.2,0,Low,false
1573-LGXBA,One year,57,97.55,1,Medium,false
1764-VUUMT,Two year,66,19.95,0,Low,false
5073-WXOYN,Month-to-month,60,50.8,3,High,true
4713-ZBURT,Two year,45,99.7,1,Medium,false
3050-GBUSH,Month-to-month,3,34.8,6,Critical,false
0207-MDKNV,Month-to-month,15,105.1,5,Critical,true
7876-AEHIG,One year,51,60.15,1,Medium,false
7945-HLKEA,One year,60,64.75,1,Medium,false
9342-VNIMQ,Month-to-month,33,54.65,4,High,false
9851-KIELU,Month-to-month,10,110.1,6,Critical,true
3523-BRGUW,One year,26,19.3,2,Medium,false
3908-BLSYF,Month-to-month,6,83.9,6,Critical,true
3199-NPKCN,One year,67,111.25,1,Medium,false
5170-PTRKA,One year,49,35.8,1,Medium,false
4661-NJEUX,Month-to-month,1,20.05,6,Critical,false
2123-AGEEN,Month-to-month,7,84.35,6,Critical,false
1258-YMZNM,One year,27,110.5,2,Medium,false
0048-LUMLS,One year,37,91.2,2,Medium,false
7549-MYGPK,Month-to-month,63,100.55,3,High,true
5898-IGSLP,Month-to-month,31,89.3,4,High,false
3804-RVTGV,Month-to-month,50,103.85,3,High,true
6259-WJQLC,Month-to-month,32,81.1,4,High,false
9227-LUNBG,Month-to-month,1,24.6,6,Critical,true
7997-EASSD,One year,63,81.2,1,Medium,false
0730-KOAVE,Month-to-month,30,94.3,4,High,false
8975-SKGRX,Two year,71,116.1,0,Low,false
0678-RLHVP,Two year,53,105.55,0,Low,false
4315-MURBD,Month-to-month,12,98.9,6,Critical,true
2267-FPIMA,Month-to-month,50,94.4,3,High,false
1051-GEJLJ,Month-to-month,2,19.5,6,Critical,false
9734-YWGEX,Month-to-month,9,98.3,6,Critical,true
2719-BDAQO,Month-to-month,17,93.85,5,Critical,true
5285-MVEHD,One year,56,105.6,1,Medium,false
0379-DJQHR,Two year,67,81.35,0,Low,false
0781-LKXBR,Month-to-month,9,100.5,6,Critical,true
5543-QDCRY,Month-to-month,4,56.4,6,Critical,false
0297-RBCSG,One year,19,65.35,3,High,false
4694-PHWFW,Month-to-month,8,19.95,6,Critical,false
0835-JKADZ,Two year,71,111.25,0,Low,false
1907-UBQFC,Month-to-month,10,72.85,6,Critical,true
7508-SMHXL,Month-to-month,15,89.0,5,Critical,false
3865-YIOTT,One year,72,106.1,1,Medium,false
5993-BQHEA,One year,12,20.05,4,High,false
6024-RUGGH,Two year,72,25.2,0,Low,false
6513-EECDB,Month-to-month,1,73.55,6,Critical,true
3956-CJUST,Month-to-month,23,75.4,5,Critical,false
4079-WWQQQ,Two year,72,65.55,0,Low,false
6103-BOCOU,Month-to-month,26,80.7,4,High,false
5149-TGWDZ,One year,21,104.55,3,High,false
7471-WNSUF,One year,60,24.15,1,Medium,false
8942-DBMHZ,Month-to-month,12,20.45,6,Critical,false
4301-VVZKA,Month-to-month,16,75.4,5,Critical,false
9199-PWQVC,One year,63,79.7,1,Medium,false
4824-GUCBY,Month-to-month,22,81.7,5,Critical,false
5393-HJZSM,Month-to-month,32,76.3,4,High,false
7074-IEVOJ,Month-to-month,3,79.4,6,Critical,true
9625-QSTYE,Month-to-month,13,81.15,5,Critical,true
0862-PRCBS,Two year,68,103.75,0,Low,false
8812-ZRHFP,One year,30,86.45,2,Medium,false
5146-CBVOE,Month-to-month,16,75.1,5,Critical,false
0454-OKRCT,Two year,33,80.6,1,Medium,false
5787-KXGIY,Two year,72,19.3,0,Low,false
4750-ZRXIU,Month-to-month,4,84.6,6,Critical,true
4198-VFOEA,One year,12,33.6,4,High,false
6630-UJZMY,Month-to-month,4,83.25,6,Critical,false
5709-LVOEQ,Two year,0,80.85,3,High,false
6400-BWQKW,Month-to-month,6,79.05,6,Critical,true
2692-AQCPF,One year,65,108.05,1,Medium,false
0347-UBKUZ,Month-to-month,15,19.9,5,Critical,false
0835-DUUIQ,One year,24,21.05,3,High,false
0811-GSDTP,Month-to-month,13,30.15,5,Critical,false
7567-ECMCM,Month-to-month,24,79.85,5,Critical,false
6115-ZTBFQ,Two year,72,65.5,0,Low,false
6353-BRMMA,Month-to-month,54,104.1,3,High,false
6680-WKXRZ,Month-to-month,3,74.4,6,Critical,true
6231-WFGFH,Month-to-month,4,20.5,6,Critical,false
9904-EHEVJ,Month-to-month,32,91.35,4,High,false
7028-DVOIQ,Month-to-month,35,99.05,4,High,true
6169-PPETC,Two year,35,20.5,1,Medium,false
4208-UFFGW,Month-to-month,2,44.95,6,Critical,true
8584-KMVXD,Month-to-month,8,75.6,6,Critical,false
8467-WYNSR,Month-to-month,22,55.1,5,Critical,false
0851-DFJKB,Month-to-month,15,58.95,5,Critical,false
5382-SOYZL,Month-to-month,22,95.1,5,Critical,false
9448-REEVD,Month-to-month,1,44.7,6,Critical,true
3261-CQXOL,Two year,71,25.45,0,Low,false
8388-FYNPZ,Month-to-month,4,56.75,6,Critical,false
4002-BQWPQ,Month-to-month,25,81.75,4,High,false
5651-YLPRD,Month-to-month,32,86.1,4,High,false
2826-DXLQO,Month-to-month,7,29.8,6,Critical,false
4378-BZYFP,One year,17,20.5,3,High,false
9489-UTFKA,Month-to-month,8,60.9,6,Critical,false
4849-PYRLQ,Two year,56,73.25,0,Low,false
9117-SHLZX,Month-to-month,1,45.7,6,Critical,true
9889-TMAHG,Month-to-month,8,100.3,6,Critical,true
4541-RMRLG,Month-to-month,7,19.25,6,Critical,true
7764-BDPEE,Month-to-month,3,20.85,6,Critical,false
3429-IFLEM,Two year,71,77.35,0,Low,false
3158-MOERK,Month-to-month,2,96.0,6,Critical,true
7294-TMAOP,Month-to-month,1,90.55,6,Critical,true
5002-GCQFH,Month-to-month,49,93.85,3,High,false
