customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,charge_band,ChurnInt
2682-KEVRP,Female,Yes,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.05,417.0,false,13-24 months,Low (<$35),0
9978-HYCIN,Male,Yes,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),84.95,4018.05,false,25-48 months,High ($65-90),0
8329-UTMVM,Male,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.65,2964.0,false,25-48 months,Premium (>$90),0
4697-LUPSU,Male,No,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.2,34.75,false,0-12 months,Low (<$35),0
6647-ZEDXT,Female,No,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),110.45,3327.05,false,25-48 months,Premium (>$90),0
8405-IGQFX,Female,No,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Credit card (automatic),90.05,5817.0,false,49+ months,Premium (>$90),0
7817-OMJNA,Male,No,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.4,275.7,false,13-24 months,Low (<$35),0
3137-NYQQI,Male,No,Yes,No,17,Yes,No,DSL,Yes,Yes,No,No,No,Yes,No,Mailed check,64.8,1175.6,false,13-24 months,Medium ($35-65),0
2037-XJFUP,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,95.8,3036.75,true,25-48 months,Premium (>$90),1
3758-CKOQL,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),107.0,6152.3,false,49+ months,Premium (>$90),0
5125-CNDSP,Male,No,No,Yes,63,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),40.6,2588.95,false,49+ months,Medium ($35-65),0
0691-IFBQW,Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,110.0,4874.8,true,25-48 months,Premium (>$90),1
0810-BDHAW,Female,No,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,Electronic check,78.4,1832.4,false,13-24 months,High ($65-90),0
3442-ZHHCC,Male,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),76.9,5023.0,false,49+ months,High ($65-90),0
2040-OBMLJ,Male,No,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Credit card (automatic),81.7,2548.65,false,25-48 months,High ($65-90),0
3009-JWMPU,Male,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,96.75,6125.4,true,49+ months,Premium (>$90),1
2239-JALAW,Male,No,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),103.25,6017.65,true,49+ months,Premium (>$90),1
3551-GAEGL,Male,No,Yes,Yes,34,No,No phone service,DSL,Yes,No,No,No,No,No,No,Bank transfer (automatic),30.4,938.65,false,25-48 months,Low (<$35),0
0036-IHMOT,Female,No,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),103.7,5656.75,false,49+ months,Premium (>$90),0
7975-TZMLR,Male,No,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,103.1,4889.3,false,25-48 months,Premium (>$90),0
3104-OWCGK,Male,No,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,No,Electronic check,90.95,5453.4,true,49+ months,Premium (>$90),1
9101-BWFSS,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Electronic check,108.55,5610.7,true,49+ months,Premium (>$90),1
3487-EARAT,Female,No,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),74.1,5222.3,false,49+ months,High ($65-90),0
8184-WMOFI,Male,No,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,No,Credit card (automatic),71.4,4487.3,false,49+ months,High ($65-90),0
0727-BMPLR,Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,100.0,5509.3,true,49+ months,Premium (>$90),1
1038-ZAGBI,Female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.8,229.6,true,0-12 months,Low (<$35),1
0422-OHQHQ,Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.55,295.95,false,13-24 months,Low (<$35),0
2316-ESMLS,Female,No,Yes,Yes,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Credit card (automatic),33.15,444.75,false,0-12 months,Low (<$35),0
2382-BCKQJ,Female,No,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,100.15,6413.65,true,49+ months,Premium (>$90),1
3224-DFQNQ,Female,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No,Electronic check,89.0,5898.6,false,49+ months,High ($65-90),0
4795-UXVCJ,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.8,457.3,false,25-48 months,Low (<$35),0
3313-QKNKB,Male,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,85.55,5084.65,true,49+ months,High ($65-90),1
1573-LGXBA,Male,No,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),97.55,5598.0,false,49+ months,Premium (>$90),0
7876-AEHIG,Female,No,No,Yes,51,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),60.15,3077.0,false,49+ months,Medium ($35-65),0
7945-HLKEA,Female,No,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Electronic check,64.75,4039.5,false,49+ months,Medium ($35-65),0
3523-BRGUW,Male,Yes,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.3,504.2,false,25-48 months,Low (<$35),0
3199-NPKCN,Female,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,111.25,7511.65,false,49+ months,Premium (>$90),0
5170-PTRKA,Female,No,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,Credit card (automatic),35.8,1782.0,false,49+ months,Medium ($35-65),0
1258-YMZNM,Female,Yes,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),110.5,2857.6,false,25-48 months,Premium (>$90),0
0048-LUMLS,Male,No,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,Credit card (automatic),91.2,3247.55,false,25-48 months,Premium (>$90),0
7997-EASSD,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,Credit card (automatic),81.2,4965.1,false,49+ months,High ($65-90),0
5285-MVEHD,Female,No,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),105.6,6068.65,false,49+ months,Premium (>$90),0
0297-RBCSG,Male,No,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),65.35,1231.85,false,13-24 months,High ($65-90),0
3865-YIOTT,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),106.1,7848.5,false,49+ months,Premium (>$90),0
5993-BQHEA,Male,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.05,267.0,false,0-12 months,Low (<$35),0
5149-TGWDZ,Female,No,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,104.55,2239.4,false,13-24 months,Premium (>$90),0
7471-WNSUF,Male,No,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),24.15,1505.9,false,49+ months,Low (<$35),0
9199-PWQVC,Female,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),79.7,4786.15,false,49+ months,High ($65-90),0
8812-ZRHFP,Female,No,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,No,Electronic check,86.45,2538.05,false,25-48 months,High ($65-90),0
4198-VFOEA,Female,No,No,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,Mailed check,33.6,435.45,false,0-12 months,Low (<$35),0
2692-AQCPF,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.05,7118.9,false,49+ months,Premium (>$90),0
0835-DUUIQ,Female,No,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),21.05,531.55,false,13-24 months,Low (<$35),0
4378-BZYFP,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.5,365.8,false,13-24 months,Low (<$35),0
6646-QVXLR,Male,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,103.75,6383.35,true,49+ months,Premium (>$90),1
6461-PPAXN,Female,No,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,Bank transfer (automatic),54.95,1916.0,false,25-48 months,Medium ($35-65),0
2483-XSSMZ,Female,No,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Electronic check,47.85,1886.4,false,25-48 months,Medium ($35-65),0
3280-NMUVX,Male,No,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.6,678.8,false,25-48 months,Low (<$35),0
2858-EIMXH,Female,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Credit card (automatic),95.85,5016.25,false,49+ months,Premium (>$90),0
6419-ZTTLE,Male,Yes,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,20.75,485.2,false,13-24 months,Low (<$35),0
3863-IUBJR,Male,No,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,No,Credit card (automatic),53.65,696.35,true,0-12 months,Medium ($35-65),1
9361-YNQWJ,Female,No,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),24.4,1601.2,false,49+ months,Low (<$35),0
3422-WJOYD,Male,No,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Mailed check,54.35,1426.45,false,25-48 months,Medium ($35-65),0
6732-FZUGP,Female,No,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,No,Credit card (automatic),94.9,4615.25,false,25-48 months,Premium (>$90),0
4869-EPIUS,Male,No,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,80.9,4557.5,false,49+ months,High ($65-90),0
1915-OAKWD,Female,No,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.3,360.35,false,13-24 months,Low (<$35),0
3354-OADJP,Female,No,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),54.25,447.75,false,0-12 months,Medium ($35-65),0
0810-DHDBD,Female,No,No,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Credit card (automatic),74.0,3877.65,false,49+ months,High ($65-90),0
2829-HYVZP,Male,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.8,572.2,false,25-48 months,Low (<$35),0
7013-PSXHK,Female,No,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Mailed check,80.75,3208.65,false,25-48 months,High ($65-90),0
3486-NPGST,Female,No,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.55,620.75,false,25-48 months,Low (<$35),0
6100-FJZDG,Male,No,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.05,505.9,false,25-48 months,Low (<$35),0
3800-LYTRK,Female,No,No,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Mailed check,55.7,795.15,false,13-24 months,Medium ($35-65),0
8883-GRDWQ,Male,Yes,No,No,20,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Mailed check,54.0,1055.9,false,13-24 months,Medium ($35-65),0
4121-AGSIN,Female,No,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),24.5,1497.9,false,49+ months,Low (<$35),0
9170-ARBTB,Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.6,1012.4,false,49+ months,Low (<$35),0
9036-CSKBW,Female,No,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),107.45,5680.9,false,49+ months,Premium (>$90),0
5832-TRLPB,Male,No,No,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),75.35,2243.9,false,25-48 months,High ($65-90),0
1338-CECEE,Male,No,Yes,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,No,Bank transfer (automatic),68.5,2839.95,false,25-48 months,High ($65-90),0
4607-CHPCA,Male,No,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,90.4,2178.6,true,25-48 months,Premium (>$90),1
9742-XOKTS,Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No,Electronic check,89.55,6038.55,false,49+ months,High ($65-90),0
7722-CVFXN,Male,No,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,105.2,5637.85,false,49+ months,Premium (>$90),0
8717-VCTXJ,Male,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.55,839.4,false,25-48 months,Low (<$35),0
8461-EFQYM,Female,No,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,24.25,914.4,false,25-48 months,Low (<$35),0
3696-XRIEN,Female,No,No,No,50,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),82.5,4179.1,false,49+ months,High ($65-90),0
4081-DYXAV,Female,No,No,No,19,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,Credit card (automatic),44.85,893.55,true,13-24 months,Medium ($35-65),1
0074-HDKDG,Male,No,Yes,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),61.6,1611.0,false,25-48 months,Medium ($35-65),0
9330-DHBFL,Female,No,Yes,Yes,23,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Mailed check,66.25,1533.8,false,13-24 months,High ($65-90),0
3082-WQRVY,Male,Yes,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,228.65,false,13-24 months,Low (<$35),0
1430-SFQSA,Male,No,No,No,29,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Mailed check,35.6,1072.6,false,25-48 months,Medium ($35-65),0
8777-PVYGU,Female,No,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Yes,Mailed check,64.3,3410.6,false,49+ months,Medium ($35-65),0
5268-DSMNQ,Female,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),97.95,5936.55,false,49+ months,Premium (>$90),0
9359-UGBTK,Female,No,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),72.35,4991.5,false,49+ months,High ($65-90),0
6479-OAUSD,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.9,510.8,false,25-48 months,Low (<$35),0
4189-NAKJS,Male,No,No,No,26,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Credit card (automatic),51.55,1295.4,false,25-48 months,Medium ($35-65),0
5562-BETPV,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,19.65,false,0-12 months,Low (<$35),0
1282-IHQAC,Male,Yes,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),44.05,3011.65,false,49+ months,Medium ($35-65),0
6270-OMFIW,Male,No,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,94.4,5610.25,true,49+ months,Premium (>$90),1
6994-ORCWG,Female,No,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Mailed check,54.25,773.2,false,13-24 months,Medium ($35-65),0
0887-WBJVH,Female,No,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,93.45,4872.2,false,49+ months,Premium (>$90),0
7670-ZBPOQ,Female,No,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Bank transfer (automatic),61.05,3478.75,false,49+ months,Medium ($35-65),0
0080-OROZO,Female,No,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,99.25,3532.0,false,25-48 months,Premium (>$90),0
6807-SIWJI,Male,No,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,104.85,3887.25,false,25-48 months,Premium (>$90),0
5370-IIVVL,Male,No,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),104.5,3778.0,false,25-48 months,Premium (>$90),0
3927-NLNRY,Male,No,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),94.25,4867.95,true,49+ months,Premium (>$90),1
8268-YDIXR,Male,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Electronic check,93.15,5253.95,false,49+ months,Premium (>$90),0
0784-GTUUK,Male,No,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),23.75,1446.8,false,49+ months,Low (<$35),0
8496-DMZUK,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),90.4,2820.65,false,25-48 months,Premium (>$90),0
4525-VZCZG,Male,No,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic check,105.85,5826.65,false,49+ months,Premium (>$90),0
1543-LLLFT,Male,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,Mailed check,98.3,6066.55,false,49+ months,Premium (>$90),0
2788-CJQAQ,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.45,270.2,false,13-24 months,Low (<$35),0
5593-SUAOO,Female,No,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,Bank transfer (automatic),83.15,2033.05,false,13-24 months,High ($65-90),0
0723-VSOBE,Female,Yes,No,No,45,No,No phone service,DSL,No,No,No,No,No,Yes,No,Electronic check,34.2,1596.6,false,25-48 months,Low (<$35),0
4187-CINZD,Female,Yes,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,No,Credit card (automatic),95.25,4424.2,true,25-48 months,Premium (>$90),1
1004-NOZNR,Male,Yes,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,No,Credit card (automatic),94.8,5264.3,false,49+ months,Premium (>$90),0
2408-TZMJL,Male,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,110.15,6448.05,true,49+ months,Premium (>$90),1
4598-ZADCK,Female,No,No,No,53,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Electronic check,53.6,2879.2,false,49+ months,Medium ($35-65),0
4730-AWNAU,Male,No,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),60.7,2234.55,false,25-48 months,Medium ($35-65),0
3452-FLHYD,Male,No,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.95,495.15,false,25-48 months,Low (<$35),0
9531-NSBMR,Female,No,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.25,679.8,false,25-48 months,Low (<$35),0
8985-OOPOS,Female,No,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),74.1,74.1,false,0-12 months,High ($65-90),0
9968-FFVVH,Male,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),68.8,4111.35,false,49+ months,High ($65-90),0
5989-OMNJE,Female,No,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Electronic check,57.6,1367.75,false,13-24 months,Medium ($35-65),0
0201-OAMXR,Female,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),115.55,8127.6,true,49+ months,Premium (>$90),1
1866-NXPSP,Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Mailed check,75.55,2680.15,false,25-48 months,High ($65-90),0
3941-XTSKM,Male,No,Yes,Yes,42,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),45.1,2049.05,false,25-48 months,Medium ($35-65),0
1661-CZBAU,Male,No,No,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Bank transfer (automatic),70.95,3629.2,false,25-48 months,High ($65-90),0
9831-BPFRI,Female,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Electronic check,89.55,3474.45,true,25-48 months,High ($65-90),1
8947-YRTDV,Male,No,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Mailed check,94.8,3131.55,false,25-48 months,Premium (>$90),0
3161-ONRWK,Male,No,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Bank transfer (automatic),65.85,3928.3,false,49+ months,High ($65-90),0
6682-VCIXC,Female,No,Yes,Yes,43,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),51.25,2151.6,false,25-48 months,Medium ($35-65),0
4791-QRGMF,Male,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),99.5,5961.1,true,49+ months,Premium (>$90),1
